replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/training (s),time/epoch (s),time/total (s),Epoch
1999179,55.419624,37.733273,55.40631,37.732788,0.00023687081,0.0002058467,0.00037640936,0.0018079623,0.009913116,-0.0048846556,0.0026141761,0.0024058006,0.009903643,-0.005105009,0.00038170491,0.0018058576,0.009988293,-0.004859127,0.002613978,0.0024048586,0.009800415,-0.0050913626,0.0003840787,0.001804775,0.010036038,-0.004886374,0.0026065283,0.0024026863,0.009610017,-0.004899341,0.22639929,0.6849815,0.99993867,-0.9999993,3.8097968,1.767621,8.129126,-2.0761213,1,1,-4.0366797,0.00034190144,0.0017299023,0.009652119,-0.004474083,0.0026722532,0.0023812891,0.009600476,-0.0049253376,3.8164968,1.7677176,8.135924,-2.0761213,-4.036652,0.5466776,-2.4142442,-5.2237897,0.00014970925,0.0009926453,0.0030890289,-0.0032430578,-0.00011513845,0.00091097975,0.0031662467,-0.0034518973,0.9998999834060669,-0.0,982,70,14.028571428571428,5.400982525883411,31,7,-0.1984667141678308,0.6097180471301409,1.60676006770106,-1.5856296516766497,-2.784204475897283,3.24146808705501,3.581914696525248,-14.614153788838923,-0.038213983,0.65612864,0.9981786,-0.9995522,70,-2.784204475897283,960,7,137.14285714285714,32.068803583316075,209,101,0.8292992969868632,0.36855420921974885,1.0038066628216074,-1.2048127552473695,113.7324750153413,13.16487359568477,130.8602416302661,95.491876101975,3.551747e-05,0.0005938349,0.0010242021,-0.0011695485,7,113.7324750153413,0.8881079300772399,0.0034717670641839504,1.2358233931008726,23.386816943064332,25.51422003330663,37.90460673556663,0
1999179,32.975136,20.933453,32.924416,20.815811,2.9345906,2.9595165,3.6914375,6.2268167,22.196264,-10.571422,3.6487274,6.2184114,23.389523,-11.04645,0.9465946,5.7602615,20.714306,-10.564969,0.8762968,5.734068,21.626942,-10.7972355,3.555695,6.2094336,23.199162,-10.668895,3.5242538,6.2051744,23.73729,-11.123358,0.26125428,0.6709479,0.99998415,-0.99998087,3.5958126,1.8995746,7.3285947,-2.89649,1001,1001,-6.384654,7.0779037,6.146137,21.491201,-8.626382,7.090328,6.200827,22.877724,-7.7046833,7.537347,6.9567695,24.745651,-8.143513,-2.9687538,1.624635,4.1388283,-7.1468654,0.2222927,0.37251025,0.9992062,-1.4304343,0.053612858,0.19000152,0.8337313,-0.4264818,0.9058367609977722,-0.8860905170440674,1971,76,164.83333333333334,91.05752150274145,360,84,0.504011663001512,0.9665650854696746,4.791310276076781,-1.8267889793514676,83.07792245141589,183.99157991115231,492.45435668836143,-25.91072158076762,0.4852306,0.5657562,0.9999559,-0.9997184,6,83.07792245141589,1742,10,260.6666666666667,24.997777679003566,284,226,0.5622492449842168,0.6069640142779851,1.1595794286553112,-1.1571139200490252,146.55963652588585,25.34427030009068,169.98104679586612,111.35262931397232,0.40767726,0.1349266,0.6052319,-0.075291984,3,146.55963652588585,0.8755157608538866,0.0053000489715486765,1.2276447860058397,28.56761282705702,30.676073422888294,68.58388157351874,1
1999179,36.34434,18.20784,35.518906,18.19157,3.5436125,3.5159318,2.416771,11.741057,43.536377,-29.2838,2.4486756,11.721887,44.807312,-29.700098,-1.0186474,11.451827,41.30369,-27.31286,-0.958346,11.381117,42.24414,-28.449697,2.3750756,11.714209,44.59848,-28.571892,2.3973527,11.708284,44.142624,-29.958822,0.28289625,0.6739909,0.9999844,-0.99999964,3.8524683,1.8067517,8.288003,-0.8964501,2001,2001,-5.0897,6.632747,11.478273,46.10996,-21.834139,6.689464,11.409374,46.85472,-22.917566,6.3912506,11.700845,38.945923,-24.364763,-2.8397417,1.6977581,2.4294243,-6.89381,0.23480721,0.4411972,1.3796186,-1.3903667,-0.0071837753,0.21324338,0.82668763,-0.55418444,0.8209472298622131,-1.7431809902191162,2942,81,194.2,46.507633781993256,251,140,0.9325026257234634,1.1511780852645077,4.159940367579539,-1.8243333548650602,181.0920099154966,205.63103917137704,455.49697544838887,0.1840258910745005,0.5027583,0.54246175,0.9997725,-0.99877083,5,181.0920099154966,2714,14,243.0,8.396427811873332,253,232,0.5246654134144617,0.6039712726832692,1.0942781978718286,-1.1435702928009819,127.49369545971416,7.865226662047977,136.56935892352013,117.6030848104031,0.47360766,0.1611902,0.7408215,-0.2406736,4,127.49369545971416,0.9116622139699757,0.003970427205786109,1.2330639651045203,34.295722065959126,36.44441867223941,105.0334461578168,2
1999179,34.382107,18.183401,35.022453,18.044025,3.7285297,3.7382975,-1.143616,17.519516,45.446014,-57.6142,-1.1189287,17.45771,46.797623,-58.237175,-5.1937838,17.010284,39.823822,-57.468285,-5.169236,16.877008,41.51892,-58.902893,-1.3924229,17.442057,45.44905,-58.100616,-1.3607762,17.340405,45.92845,-59.68931,0.25273642,0.68693805,0.99998105,-0.99998784,3.7784834,1.8937987,8.045525,-3.2038152,3001,3001,-0.7616544,2.756411,17.328196,44.350727,-52.66242,2.8140507,17.228891,45.514477,-50.73308,3.0952098,17.752476,43.213238,-56.649647,-2.6116257,2.1506379,8.478209,-7.2020454,0.24739225,0.48785508,1.356164,-1.6805077,-0.007773371,0.25728592,0.9849481,-0.676803,0.7441465854644775,-2.544036388397217,3563,83,310.5,78.5,389,232,0.9844039760060389,0.9938221998835772,3.990267619395684,-2.9705476140205382,305.65743454987523,228.32815391857778,533.985588468453,77.32928063129745,0.5105327,0.5356332,0.9998974,-0.9998742,2,305.65743454987523,3504,17,263.3333333333333,18.372685039360892,281,238,0.545377967814905,0.5745654756345708,1.3068903662558242,-1.1397143454716425,143.61619819125835,18.964920240005178,161.42126461504762,117.3430862095594,0.48668435,0.208359,0.8293882,-0.34532222,3,143.61619819125835,0.886428089113906,0.0025441469624638557,1.237046663183719,35.27632861607708,37.40234751533717,142.43947635684162,3
1999179,42.949905,16.280527,42.867085,16.38868,4.370681,4.364297,-5.2217293,22.574638,64.71524,-67.116425,-5.2646127,22.525927,65.73384,-68.827995,-10.247172,21.872766,61.771927,-68.6732,-10.292889,21.836468,62.93,-71.408936,-5.3396945,22.50929,62.99723,-65.70936,-5.4116163,22.506834,63.746952,-68.01254,0.26224622,0.6715988,0.99990636,-0.99999905,3.5844755,1.8503836,7.79611,-1.561648,4001,4001,3.567616,-0.7372168,22.537592,64.92667,-59.878418,-0.8255073,22.54973,65.023605,-58.811047,-2.182373,23.396297,65.209404,-63.691597,-2.544827,2.1142046,4.8005567,-8.214055,0.2587674,0.53867286,1.5260938,-1.9349788,-0.075678825,0.25729278,1.1194409,-0.8285338,0.6747192740440369,-3.361201763153076,4523,88,192.0,10.658330075579382,205,177,0.5956941220438582,0.7902025402404511,3.267003878353258,-1.9824183728430684,114.37327143242078,89.70872688923349,292.5188149592729,56.52115662741994,0.5670507,0.46974322,0.9999681,-0.9996339,5,114.37327143242078,4358,21,213.5,2.5,216,211,0.3929172276325289,0.5592360766808955,1.5066054273263507,-1.1242617431461592,83.88782809954493,2.151551121293637,86.41056031340094,81.25157424267306,0.46612945,0.2661338,0.88118875,-0.41529602,4,83.88782809954493,0.8614074669312686,0.002939583035185933,1.2343589749652892,25.19404175784439,27.292747782776132,169.7351895617321,4
1999179,39.54285,15.759075,40.639908,15.779778,4.4412804,4.4296613,-9.392546,26.111158,53.350098,-79.111336,-9.152954,26.16609,52.982975,-77.504585,-14.832336,25.462801,46.91165,-84.759964,-14.516649,25.536898,46.513165,-82.05619,-9.6263485,26.06238,52.668518,-80.43542,-9.295599,26.09161,52.59336,-78.24334,0.2815024,0.67232275,0.9999218,-0.9999141,3.7731023,1.7719631,7.8928695,-0.7762318,5001,5001,7.549555,-5.160349,25.789457,52.269787,-70.486465,-4.85277,25.818024,52.09282,-68.86416,-4.795902,26.907864,51.11846,-76.23599,-2.458543,1.9589008,3.6588554,-7.8020787,0.2771187,0.5825213,1.5472057,-1.8795459,-0.13232882,0.25441998,0.8554756,-0.8309044,0.6119983792304993,-4.152535438537598,5314,91,263.6666666666667,110.17965127715533,417,163,1.1507220301207945,1.2482976880011296,5.00628331873131,-3.787397740924475,303.40704194184946,328.4333884599753,766.9387505549375,46.01888649694263,0.4959062,0.5359584,0.9998967,-0.99986285,3,303.40704194184946,5267,29,113.625,0.9921567416492215,115,112,0.1115582643378488,0.8839130132156474,1.941417770751948,-1.6956434268217269,12.675807785388066,5.372878727557356,19.91765772125609,4.311668055663718,0.37584567,0.31937692,0.90409917,-0.6622791,8,12.675807785388066,0.8576276949606836,0.002826860873028636,1.2356702140532434,25.459798224037513,27.55592299392447,197.29403544729576,5
1999179,58.06538,16.60337,56.926083,17.571877,4.814555,4.6973934,-10.462337,29.019207,52.580185,-91.33813,-10.448774,28.88859,54.154152,-89.062035,-16.478952,28.649977,51.048927,-91.42537,-16.268627,28.491306,52.63094,-90.61552,-10.823347,28.842478,51.70199,-89.93637,-10.781451,28.720997,53.232235,-87.91975,0.25003913,0.6782036,1.0,-0.9999998,3.674069,1.7459729,7.6112323,-1.2956859,6001,6001,9.111177,-6.357783,28.815832,52.785217,-79.88848,-6.559,28.599457,51.033257,-80.80648,-6.885834,29.14809,51.50763,-85.41848,-2.0344214,2.217206,5.983276,-8.087768,0.252599,0.6158475,1.6086348,-2.1707358,-0.12420175,0.3051375,1.1755518,-1.0079583,0.5553075671195984,-4.725330352783203,6251,94,312.3333333333333,84.65747981654597,395,196,1.9955848777750278,1.137975631138462,5.598438961756774,0.010512127512734983,623.2876768250671,201.6062380645483,813.0220544493244,344.11567988124375,0.44699463,0.55815196,0.99985534,-0.99995583,3,623.2876768250671,6200,37,116.625,8.335728822364604,136,111,0.10630695210405228,1.077368277182351,2.8487270986928657,-1.706530385764326,12.398048289135094,3.154309647626366,17.02687853069566,7.629525189721321,0.3083651,0.36880022,0.92377603,-0.81403637,8,12.398048289135094,0.8609366551972926,0.0029856779146939516,1.2367527289316058,24.137294492917135,26.237969554960728,223.53498236695305,6
1999179,50.715088,18.090912,50.669373,18.258158,4.8077364,4.854936,-13.367041,30.469679,62.718304,-100.74597,-12.991632,30.47446,62.686684,-98.7114,-19.51094,29.805723,60.831158,-100.19765,-19.183865,29.897156,61.16507,-99.34959,-13.7740555,30.517797,61.81358,-101.04192,-13.438276,30.497099,61.304707,-98.01443,0.2344244,0.68375224,0.99999744,-0.99999434,3.6384053,1.8008178,7.543746,-1.4734312,7001,7001,12.321552,-9.841996,30.258348,62.19832,-89.64393,-9.465381,30.20697,62.56698,-89.18755,-10.29814,31.27157,59.974014,-101.34225,-1.6505091,2.3531103,6.7280254,-7.3465743,0.2632704,0.67225724,2.1667867,-2.133459,-0.120318376,0.32372415,1.1435114,-1.0955815,0.5040095448493958,-5.241087436676025,7024,97,257.6666666666667,63.54176229501001,324,172,1.3695357341110699,0.9571973770361302,4.034060562150393,-1.2873085402855171,352.88370748928577,207.316749399856,539.4961466624426,63.74031055385027,0.47925016,0.5381612,0.9999816,-0.9999507,3,352.88370748928577,7120,45,115.0,8.972179222463181,127,100,0.13667043507553311,1.1114197377097625,3.6664523065326695,-2.1395686065925346,15.717100033686297,27.44484475258915,88.19969635868125,2.843321564309802,0.27665818,0.40539828,0.9435319,-0.8571682,8,15.717100033686297,0.8580812208820134,0.0028352420777082443,1.2374975648708642,21.13217734103091,23.230591368861496,246.76853531901725,7
1999179,42.304756,17.390457,42.357616,17.525333,5.0914383,5.137197,-13.605931,33.800716,60.669613,-100.1985,-13.639227,33.682957,59.39184,-102.24973,-20.814173,33.006824,55.77795,-103.231964,-20.826754,32.841595,54.883747,-102.87393,-13.917895,33.933346,59.677208,-99.060005,-13.998499,33.773785,59.599808,-99.1194,0.2620659,0.6737175,0.9999984,-1.0,3.6679225,1.6921474,7.149301,-1.1123036,8001,8001,12.987992,-10.595629,33.85829,59.197212,-94.89484,-10.567383,33.924835,58.343407,-97.93709,-11.093829,34.570316,60.80551,-100.98108,-1.4648175,2.3601515,8.521681,-7.7148447,0.34952113,0.71011484,2.2032962,-2.4920435,-0.16365866,0.3371641,1.113051,-1.1288297,0.4575496017932892,-5.83579683303833,7958,101,233.5,91.20992270581091,362,111,1.0388111580504442,1.2013546329574982,5.277284980632339,-1.797066200520791,242.56240540477867,271.23622061005386,700.8036740391401,2.7512490028437746,0.4947072,0.5503515,0.9999998,-0.99998915,4,242.56240540477867,8120,46,1000.0,0.0,1000,1000,3.5251178750978087,0.8449051926547981,4.445447574503082,-0.25698226102733923,3525.1178750978056,0.0,3525.1178750978056,3525.1178750978056,0.35730404,0.47003344,0.95276594,-0.9520573,1,3525.1178750978056,0.8579121301881969,0.0029909161385148764,1.2363853459246457,20.653452035039663,22.75074042729102,269.52226268220693,8
1999179,42.68474,15.772232,44.56033,15.823742,5.307774,5.3381176,-12.5301,34.798542,61.724262,-119.697105,-12.728781,34.612305,61.4923,-121.16613,-20.345833,33.96379,55.435917,-123.0561,-20.616589,33.65964,58.33419,-120.569725,-12.975728,34.821346,61.40923,-119.95887,-13.172264,34.626743,60.20795,-119.10529,0.250694,0.6821461,1.0,-0.99999654,3.6697273,1.6715469,8.309203,-0.89406526,9001,9001,11.957299,-9.672635,34.709343,57.378376,-111.98548,-9.889583,34.688457,61.826157,-114.21261,-9.629751,35.58129,62.471096,-126.97861,-1.3634999,2.482863,6.787407,-6.595794,0.33794644,0.76405525,2.0505562,-2.3234887,-0.22291143,0.3175344,0.8779088,-1.1842866,0.41551050543785095,-6.466266632080078,8943,107,164.16666666666666,74.94312658424535,253,35,1.012161619698458,1.3446953578656629,6.065534853216336,-4.35707699854378,166.1631992338302,162.28115995540597,460.13355778050936,19.752501069564754,0.36678374,0.66129345,0.9999996,-1.0,6,166.1631992338302,9061,52,156.83333333333334,16.190703779912994,174,131,2.0945619929816948,1.1597723357762981,5.731039650764739,-0.3515096058885292,328.4971392326291,21.348205294488253,366.07147811937483,293.8731396601008,0.23651575,0.4708383,0.9594172,-0.98488176,6,328.4971392326291,0.8628992179874331,0.003073746105656028,1.228019085014239,22.34628444793634,24.44027649704367,293.96545836911537,9
