replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/training (s),time/epoch (s),time/total (s),Epoch
999999,35.49044,27.424824,35.514038,27.424786,0.00028610745,0.00025768386,0.0017376952,0.0010915992,0.005362317,-0.0011394536,-0.0029908693,0.0005750383,-0.0013452586,-0.0055402424,0.0017308604,0.0010895673,0.0054138666,-0.0012454567,-0.0029897005,0.00057306676,-0.001595942,-0.005539969,0.0017215142,0.001097695,0.005358861,-0.0011791615,-0.0030058133,0.0005840461,-0.0012234077,-0.005504133,0.04013553,0.64381886,0.9998819,-0.9999994,2.654572,1.0179979,4.496361,0.8787465,1,1,-1.99793,0.0017380294,0.0011646386,0.005471768,-0.0011713197,-0.0029784306,0.0005961991,-0.0012551235,-0.0053855963,2.6527224,1.0181429,4.496361,0.8766691,-2.0009255,0.3769241,-0.9513985,-2.7061565,-0.00028908832,0.0009637122,0.0012798364,-0.0023353589,0.0006194543,0.00059990503,0.0018294662,-0.00052443193,0.9998999834060669,-0.0,964,49,19.6734693877551,10.583752960970829,58,9,1.429275661843182,0.3911753014259398,2.918321930328609,0.8064109738074741,28.118810979935247,21.61627807151126,106.41274020326478,7.988412481555128,0.34202582,0.6151923,0.999622,-0.9962128,49,28.118810979935247,980,6,163.33333333333334,14.670454056443592,190,141,0.8819951954336975,0.139894814253477,1.0078359826389998,0.3298387486611316,144.05921525417062,10.569726353794081,161.90881177143459,133.10491266571495,-0.0002382486,0.00063009537,0.00042045893,-0.0011408024,6,144.05921525417062,0.8499682531692088,0.0036034840159118176,1.1941951168701053,25.689990606158972,27.737757460214198,34.71022949414328,0
999999,22.545448,12.52095,22.417534,12.22665,2.613766,2.6093597,2.2303789,4.5619335,14.9108925,-9.825156,2.2041857,4.539368,14.6820545,-8.523715,0.043929894,4.3755755,14.377188,-9.63488,0.037301518,4.348287,14.269564,-8.815737,1.8490921,4.693387,14.658541,-9.910799,1.8471463,4.686248,14.420661,-8.745717,0.029079163,0.62900287,0.9997376,-0.9999728,2.6488,0.9696971,4.4801073,0.79787,1001,1001,-3.2141082,5.5529065,3.4045343,14.30246,-6.1554794,5.57524,3.4227424,14.1371,-6.2665954,6.0020213,4.0370927,16.14775,-4.9795475,-1.3700659,1.2686142,3.5243227,-4.876835,0.0066526737,0.46088997,1.214801,-1.4750047,-0.26487532,0.4253825,0.94874614,-1.1357756,0.9074501991271973,-0.42398715019226074,1908,57,118.0,6.96419413859206,132,108,2.700052023684219,1.0440579271878365,4.432920929246092,0.7216899346931195,318.60613879473783,24.86137957021189,360.08840871965396,277.0971124410687,0.051721595,0.63926476,0.9999163,-0.99999994,8,318.60613879473783,1963,23,57.8235294117647,0.6169463812765598,59,57,1.7061040126504115,0.26419437854096567,2.3837850984247013,1.0037791006211867,98.65295555502087,1.5956357069362581,102.05763098534013,96.50478352325858,0.06896315,0.19281143,0.7852716,-0.4453043,17,98.65295555502087,0.9953101221472025,0.0030791230965405703,1.3784322061110288,25.111794594908133,27.488616046262905,62.20246711559594,1
999999,24.170702,9.884083,23.915653,9.956609,3.148437,3.2194748,-1.5849185,8.804897,19.879622,-24.247957,-1.7783878,8.758505,19.311577,-25.088833,-4.8596234,8.955818,19.163242,-23.961672,-5.0327992,8.8842,18.518293,-24.529268,-2.315167,8.925684,19.199032,-24.539738,-2.5348682,8.906826,18.956985,-24.79746,0.032790605,0.6415395,0.99998826,-0.9999708,2.646451,1.0012178,4.498723,0.8121187,2001,2001,0.97268766,1.9069314,7.127324,18.179018,-13.979122,1.8076742,7.002745,18.19755,-13.603932,1.436481,7.4525,18.905142,-16.762733,-0.870021,1.6701403,6.748128,-4.7096944,0.023261724,0.5596505,1.7060673,-1.4900409,-0.33038548,0.49357966,0.97598964,-1.4355402,0.8245345950126648,-0.7462983131408691,2825,65,114.625,11.999348940671739,123,84,2.6215999865076265,1.0014227416928645,4.390743999227564,0.7931012194875601,300.50089845343666,51.07047251224417,338.0664321287898,168.8847076082848,0.06279911,0.64092064,0.99999976,-0.99999297,8,300.50089845343666,2851,31,111.0,3.391164991562634,116,106,2.5933050593842673,0.920951929941432,4.141899688996309,1.0063321689256173,287.85686159165374,11.179200285349493,303.36276865859077,270.06039880294765,0.05812157,0.37459347,0.9318249,-0.8837675,8,287.85686159165374,0.7784922141581774,0.0029767360538244247,1.0711228239815682,25.384440681897104,27.237032456090674,89.44247498037294,2
999999,29.578266,11.5843315,29.790417,11.602072,3.6392865,3.732203,-4.7289543,12.75327,21.426432,-33.256702,-4.799755,12.827436,21.787584,-33.755882,-8.764947,12.9404545,20.883064,-33.289665,-8.917162,13.029581,22.125484,-34.33724,-5.7347045,12.870084,21.98761,-32.836853,-5.831416,12.979543,22.579752,-33.896225,0.053925622,0.6218953,0.99993247,-0.99999475,2.6249537,0.9764232,4.5028477,0.791597,3001,3001,4.1342697,-1.520685,11.010279,21.914762,-24.700994,-1.538649,11.112474,22.111551,-23.975986,-2.0338488,11.73917,22.35064,-27.136404,-0.9170797,1.5064431,5.239694,-5.811859,0.028189724,0.56591624,1.6178418,-1.5821613,-0.4696783,0.51518106,0.8529981,-1.502377,0.7496544122695923,-1.1283082962036133,3775,74,105.55555555555556,9.417608933518707,117,91,2.5213900817852073,0.9685209754388895,4.427167210308786,0.7477804894534824,266.1467308551052,39.641806463197895,316.84566467010364,206.15604903006263,0.08478058,0.6293846,0.9999867,-0.99998045,9,266.1467308551052,3818,41,96.7,0.45825756949558394,97,96,2.2148501426871126,0.6048875047241657,3.4666164092104794,0.9927140024096108,214.17600879784376,1.172984580975471,215.57371301269018,212.05099233225238,0.04628698,0.34442917,0.86981153,-0.832962,10,214.17600879784376,0.7760762248653919,0.003075700020417571,1.0724912039004266,30.644316082121804,32.49595921090804,121.94157337630168,3
999999,32.415787,9.883471,33.198555,9.97542,3.831311,3.942498,-9.268497,15.512174,26.417498,-45.824337,-9.465147,15.532151,26.434338,-44.528942,-13.876478,16.150885,24.888248,-47.339367,-14.210727,16.11767,24.933962,-45.81544,-10.287323,15.572275,26.279058,-46.25849,-10.451408,15.563031,26.450563,-45.96934,0.094953276,0.6324028,0.99989986,-0.9999843,2.6090024,0.9917911,4.45735,0.79654014,4001,4001,9.171323,-5.880582,13.835727,25.65929,-31.16582,-6.082712,13.804512,25.45852,-29.802483,-5.5759006,14.446509,25.016153,-35.947884,-0.73743784,1.5975003,5.8758607,-3.8808854,0.055464853,0.6354338,1.5714765,-1.7806187,-0.49067602,0.53437835,0.7749381,-1.6553351,0.6816572546958923,-1.4319376945495605,4677,83,100.22222222222223,7.480014524314147,110,89,2.4552904925510464,0.9499893467689959,4.463672403342015,0.7599620802763708,246.07466936456044,32.650078548466226,286.61029309716423,195.70417484937892,0.07716568,0.6396293,0.9999988,-0.9999999,9,246.07466936456044,4719,49,112.625,1.996089927833914,115,110,2.4595426734695867,0.8794904273615872,4.221813183216508,0.9050830278121182,277.0059935995121,7.21895918899306,286.15942306189936,267.452760492186,0.049363237,0.4488295,0.9152471,-0.93573356,8,277.0059935995121,0.9945012948010117,0.006153146969154477,1.3734877789393067,27.72982944501564,30.103971665725112,152.0503851196263,4
999999,31.597519,9.965363,31.64494,9.779961,4.063728,4.244794,-14.485077,17.484346,24.230503,-55.104214,-14.61552,17.599096,24.742754,-55.29211,-19.442093,17.951904,22.351696,-57.14848,-19.81392,18.414347,22.941132,-56.519756,-15.876841,17.30794,22.934256,-56.633488,-15.967799,17.50783,23.601036,-56.62569,0.099663176,0.6454335,0.9997717,-0.9999805,2.5933585,1.0576974,4.46771,0.7999524,5001,5001,14.650121,-11.314314,15.783241,23.968163,-40.110043,-11.306412,15.819475,25.20848,-40.51775,-10.0857725,16.157913,28.827646,-44.404594,-0.5518951,1.6697983,6.389586,-4.6231112,0.09346461,0.67273587,1.5753044,-1.763574,-0.49465632,0.56198436,0.8758972,-1.825843,0.6200615167617798,-1.69724440574646,5642,92,107.22222222222223,10.8195068462043,123,88,2.5071321755174316,0.9594660768212514,4.553354816922632,0.7823017098504691,268.8202832638135,43.02659522276187,322.46172911765086,192.62829662286464,0.07516851,0.62084293,0.99999744,-0.9999998,9,268.8202832638135,5699,58,108.88888888888889,1.286204100310025,111,107,2.5231752247510375,0.9495457206676217,4.323148561907901,0.8964315202670143,274.745746695113,3.9982359288302525,280.8838864664957,267.9895066757463,0.056929253,0.4687982,0.93039423,-0.93141973,9,274.745746695113,1.1767738431226462,0.00304922997020185,1.9242072000633925,28.837498768931255,31.941529042087495,183.99856617650948,5
999999,29.725788,9.68224,29.73449,10.048271,4.3138323,4.5011854,-14.145238,19.851772,23.340378,-61.76807,-14.154638,20.003317,24.343351,-63.129185,-19.88013,20.955555,23.35381,-63.10912,-20.171144,21.28823,23.580088,-63.025955,-15.982965,20.167591,23.125978,-62.13604,-16.028202,20.266834,24.063974,-63.179092,0.03358156,0.64382994,0.9999961,-0.9999957,2.6563115,1.0025276,4.5279937,0.9196423,6001,6001,14.221096,-11.303465,18.326197,23.452509,-49.29468,-11.295248,18.308304,23.474825,-49.16117,-10.60653,18.596222,25.591028,-55.212116,-0.33422536,1.6186728,5.1960115,-5.985162,0.04301514,0.73714626,1.7611953,-1.8300298,-0.58941245,0.56701475,0.8921901,-1.7871435,0.5641594529151917,-1.9082560539245605,6629,102,98.7,10.854031509075327,118,88,2.403016645662995,0.9068411947301019,4.509667808895083,0.7543629747063986,237.1777429269377,44.272305844697385,311.4179820319646,192.47454038734813,0.08482352,0.6457807,0.9999905,-0.99999905,10,237.1777429269377,6681,67,109.11111111111111,1.4487116456005888,112,107,2.542956337358895,0.9743006441801039,4.393597456183682,0.8839254091715514,277.46479147627053,3.1416368926745175,283.4092881280318,272.83676777034765,0.067360885,0.49061212,0.9471101,-0.9499836,9,277.46479147627053,0.7984814308583736,0.0030940689612179995,1.112386184046045,23.716979639139026,25.630941323004663,209.63252914347686,6
999999,26.772139,9.639839,26.71069,9.527477,4.4699244,4.6654677,-13.717163,21.352863,27.148558,-63.565567,-13.745654,21.323812,26.58476,-64.636185,-20.049625,23.225822,26.265207,-67.612976,-20.401773,23.496168,26.357018,-67.240166,-15.279111,21.60783,25.049774,-64.2687,-15.399214,21.547138,26.728388,-66.497406,0.04630218,0.62583715,0.9996953,-0.99999774,2.7054815,1.0033396,4.4814405,0.794976,7001,7001,13.890645,-11.157722,19.692926,26.924025,-47.123055,-11.144086,19.616543,25.600475,-45.81695,-11.510789,20.225145,25.69777,-56.769466,0.1475695,1.8238292,9.669895,-6.6543803,0.0363189,0.78558815,2.2098956,-1.9885921,-0.6675269,0.61536807,0.8812159,-1.9174052,0.5135142207145691,-1.9008135795593262,7555,111,102.88888888888889,11.675657910983903,124,88,2.451296511455936,0.9282507861412217,4.447961131385395,0.7568004596488219,252.2111744009107,44.13551486574409,320.6949216015526,198.0616064511083,0.074749865,0.6348876,0.99997705,-0.9999963,9,252.2111744009107,7598,75,114.625,2.54644359843292,118,110,2.573196205484095,0.9626905168167883,4.355198933587533,0.8816815053322916,294.9526150536144,6.759338029152393,304.4503674867406,283.8560028520467,0.060059413,0.52016574,0.96126276,-0.96586573,8,294.9526150536144,0.8278326150029898,0.002976037794724107,1.106547248084098,24.720854450948536,26.65821035183035,236.2937878195662,7
999999,43.88646,9.4533,43.29186,9.550537,4.9179344,5.027433,-13.25101,21.64069,25.21409,-71.29001,-13.465724,21.537914,25.555904,-71.20916,-20.407307,24.14727,22.508831,-75.85018,-20.822275,24.316216,22.618265,-74.235985,-15.620473,22.01869,23.50856,-72.255684,-15.822733,22.00985,24.693743,-71.48337,0.07276314,0.63730866,0.9999622,-0.9998712,2.6457765,1.0401345,4.4037633,0.8024124,8001,8001,13.793145,-10.634298,20.003578,23.333675,-52.10952,-10.896848,19.972996,22.291079,-51.551247,-11.908524,21.373554,21.982595,-62.3696,0.039811887,1.9214503,6.7582197,-6.3311853,0.04996127,0.8395831,2.0152934,-2.241339,-0.658071,0.6016699,0.733239,-1.9256626,0.4674276113510132,-2.2509751319885254,8479,120,102.66666666666667,10.934146311237816,123,90,2.4564119034478082,0.9256899612987572,4.457586538169957,0.8107212386153118,252.1916220873084,41.216037653396526,318.0950230806345,206.73747519410233,0.061365332,0.6470335,0.9999977,-0.9999911,9,252.1916220873084,8509,83,113.875,7.096433963618629,130,109,2.572205982342066,0.9713679489361197,4.412919651062306,0.8745952258442552,292.90995623920287,13.06054236814033,321.387610392908,283.2482615488543,0.047982436,0.49662176,0.9676714,-0.97722965,8,292.90995623920287,0.7668248829431832,0.0029618600383400917,1.1008163560181856,24.261102084070444,26.131705183070153,262.4285006078426,8
999999,27.159954,9.977394,27.471909,9.752613,4.8395348,5.0616713,-12.64113,22.14625,26.043695,-72.392876,-12.457094,22.183012,26.659105,-70.9392,-19.801914,25.460697,24.865408,-76.0676,-20.071701,25.880451,24.832407,-73.18496,-14.28257,22.179958,24.99436,-74.87761,-14.15865,22.223764,26.237244,-73.29228,0.058385074,0.6319666,0.9999947,-0.99991626,2.737084,1.0285528,4.4503117,0.8228029,9001,9001,12.912691,-10.270697,20.562235,25.205381,-46.57207,-10.082208,20.598671,26.606781,-46.450966,-10.2296295,21.090816,25.856693,-63.325867,0.36470228,2.008993,8.018373,-4.919914,0.0834805,0.83790684,1.9759016,-2.399112,-0.70606536,0.62235296,0.89987886,-1.9558588,0.42541423439979553,-2.2521214485168457,9442,129,107.0,6.782329983125268,116,92,2.5550815613089264,1.0126155285481784,4.46207172272697,0.7521259576549741,273.3937270600552,28.3299014944485,306.3338624021539,210.13111688435362,0.074034505,0.658299,0.9999823,-0.9999972,9,273.3937270600552,9432,91,115.375,4.846067993745032,128,112,2.582122160791492,0.9666463065953063,4.376758824615265,0.8725334693123277,297.9123443013184,8.469943791900125,320.06040928049583,293.3299022647477,0.053527307,0.50553066,0.9659372,-0.9760857,8,297.9123443013184,0.8300029030069709,0.0030222719069570303,1.1047095351386815,24.7917413180694,26.729476028122008,289.160993531812,9
