Q_target Mean,Q_target Std,Q_target Max,Q_target Min,Actor Loss,Critic Loss,Actions Mean,Actions Std,Actions Max,Actions Min,Mid Actions Mean,Mid Actions Std,Mid Actions Max,Mid Actions Min,Latent Actions Mean,Latent Actions Std,Latent Actions Max,Latent Actions Min,Latent Actions Norm Mean,Latent Actions Norm Std,Latent Actions Norm Max,Latent Actions Norm Min,Perturbation Norm Mean,Perturbation Norm Std,Perturbation Norm Max,Perturbation Norm Min,Current_Q Mean,Current_Q Std,Current_Q Max,Current_Q Min,Training Epochs,Eval_critic/Reward,Eval_critic/Return,Eval_critic/Average_Q,Eval_critic/Error Mean,Eval_critic/Error Std,Eval_critic/MSE,Eval_critic/Positive Error Percentage,Eval_critic/Positive Error Mean,Eval_critic/Positive Error Std,Eval_critic/Negative Error Mean,Eval_critic/Negative Error Std,AverageReturn
41.497154,24.017094,75.205696,0.49268585,-41.525776,1.9836426,-0.044651225,0.80633116,1.0,-1.0,-0.070358425,0.8084574,0.99999505,-0.9939853,0.11714465,1.8854417,2.0,-2.0,6.538857,0.25828865,6.9210286,5.1452117,0.11717116,0.008261575,0.122474514,0.082029,41.523922,24.067568,75.36974,1.4255147,1,4253.188958054026,441.47672849816763,23.082241,-418.39449053000897,114.21698019291559,188099.4682702546,0.0,0,0,-418.39449053000897,114.21698019291559,4284.935778289595
82.01578,44.063694,138.41858,7.399639,-82.6376,5.547185,-0.04222137,0.8212303,1.0,-1.0,-0.051120102,0.8181615,0.99998856,-0.9967874,-0.15084018,1.8842494,2.0,-2.0,6.540018,0.32549092,6.928201,5.5937653,0.11209249,0.016837763,0.122474514,0.03785902,82.27385,44.247295,138.3536,11.353827,2,3999.909690582951,413.1732543027995,40.629196,-372.544056712961,124.30130361092735,154239.88827152582,0.0,0,0,-372.544056712961,124.30130361092735,5798.860146343681
110.05032,62.424488,199.43054,2.2043333,-110.464355,17.041075,-0.0929532,0.84183973,1.0,-1.0,-0.09212393,0.832209,0.9999959,-0.99792594,-0.19231577,1.8892659,2.0,-2.0,6.568796,0.3558746,6.928018,4.5909276,0.10984644,0.015926216,0.12247451,0.05648226,110.52123,62.71107,198.61076,1.9947187,3,4201.395975041318,427.5563689820125,60.651875,-366.90448992021817,27.757414881808277,135389.3788045364,0.0,0,0,-366.90448992021817,27.757414881808277,4146.267071594795
139.24088,80.35562,258.68576,1.9814558,-139.10504,39.47416,-0.014794298,0.8373601,1.0,-1.0,-0.017296256,0.8270985,1.0,-1.0,-0.26616064,1.8871076,2.0,-2.0,6.595315,0.2932864,6.928191,5.5101905,0.10991338,0.017772954,0.122474514,0.021949086,138.18521,79.99098,260.07385,1.5284221,4,4166.159947621372,425.30291354475713,77.16133,-348.14158211880425,23.427057239024315,121751.38821106462,0.0,0,0,-348.14158211880425,23.427057239024315,4758.981972661748
185.93295,100.6436,321.157,23.985205,-186.06146,25.442036,-0.08378743,0.8245714,1.0,-1.0,-0.08554364,0.81309193,0.99999607,-0.99608696,-0.19542606,1.8848916,2.0,-2.0,6.556019,0.33272737,6.9281845,5.7662263,0.11165499,0.014327466,0.122474514,0.052098423,184.28746,99.71407,318.5941,24.963896,5,4213.391830166446,428.1448991986066,96.233635,-331.91126979205904,27.045496928640397,110896.54991909409,0.0,0,0,-331.91126979205904,27.045496928640397,4230.967962376323
218.2017,124.2382,372.8153,-0.8740368,-219.2229,14.188117,-0.0067475224,0.84164953,1.0,-1.0,-0.005221225,0.82938343,0.9999972,-0.999608,-0.33045146,1.8745141,2.0,-2.0,6.5878606,0.27586958,6.9282017,5.8612866,0.11092824,0.016932093,0.122474514,0.044983648,218.05086,124.25111,373.61438,0.66030574,6,4198.049316669092,426.8771908530336,113.228424,-313.64877239409503,22.964073178844874,98902.90108128618,0.0,0,0,-313.64877239409503,22.964073178844874,4196.646460687587
221.70084,135.67632,427.5655,24.066011,-222.66927,37.091503,-0.077068955,0.8502853,1.0,-1.0,-0.081206955,0.841113,0.9999882,-0.9946079,-0.3758276,1.8551167,2.0,-2.0,6.5483465,0.3340954,6.9282,5.2175536,0.107736275,0.019185789,0.122474514,0.03279024,221.53001,135.76761,435.2296,21.195257,7,4979.345542557153,507.13278785923364,155.12405,-352.00874160984404,164.66606563616244,151025.0673418389,0.0,0,0,-352.00874160984404,164.66606563616244,3873.2701773193803
289.5384,154.76479,484.42853,44.90457,-290.14764,44.3939,-0.038434792,0.8390095,1.0,-1.0,-0.037514564,0.81953853,0.99999714,-0.99529743,-0.22875936,1.8690089,2.0,-2.0,6.513941,0.33892712,6.927953,5.230341,0.10809775,0.014925303,0.12247451,0.061059598,287.93384,153.88832,490.72287,39.525684,8,4314.305002333405,445.2733584743013,150.47806,-294.7952923865785,117.50139630575116,100710.8425470895,0.0,0,0,-294.7952923865785,117.50139630575116,4486.505503023565
308.67032,167.93652,537.4121,51.501358,-309.3606,98.722946,-0.0601248,0.84588724,1.0,-1.0,-0.060344048,0.8277281,0.99998766,-0.9936706,-0.25856942,1.8748602,2.0,-2.0,6.547279,0.34151703,6.927445,5.5320096,0.10804944,0.01674673,0.122474514,0.03328295,308.38586,166.93813,536.1145,51.73514,9,4196.4552387156255,426.1089102017673,160.47536,-265.6335611249241,31.983041975565722,71584.10376991957,0.0,0,0,-265.6335611249241,31.983041975565722,4051.970623741147
393.32385,187.4756,593.65137,53.823334,-394.76633,57.563473,-0.05624972,0.84508413,1.0,-1.0,-0.055230953,0.8215343,0.9990754,-0.99568474,-0.1791515,1.9035667,2.0,-2.0,6.6145086,0.34090725,6.9275045,4.8223696,0.11303333,0.010050048,0.122474514,0.06832369,394.1184,187.25754,598.39935,54.10761,10,4134.8442594094795,421.1869641148771,177.3718,-243.81516942340983,119.5534764001994,73738.87056033908,0.0043,8.923151363100017,8.855159431007577,-244.9066375155882,118.64810758194164,4914.835248717105
