Q_target Mean,Q_target Std,Q_target Max,Q_target Min,Actor Loss,Critic Loss,Actions Mean,Actions Std,Actions Max,Actions Min,Mid Actions Mean,Mid Actions Std,Mid Actions Max,Mid Actions Min,Latent Actions Mean,Latent Actions Std,Latent Actions Max,Latent Actions Min,Latent Actions Norm Mean,Latent Actions Norm Std,Latent Actions Norm Max,Latent Actions Norm Min,Perturbation Norm Mean,Perturbation Norm Std,Perturbation Norm Max,Perturbation Norm Min,Current_Q Mean,Current_Q Std,Current_Q Max,Current_Q Min,Training Epochs,Eval_critic/Reward,Eval_critic/Return,Eval_critic/Average_Q,Eval_critic/Error Mean,Eval_critic/Error Std,Eval_critic/MSE,Eval_critic/Positive Error Percentage,Eval_critic/Positive Error Mean,Eval_critic/Positive Error Std,Eval_critic/Negative Error Mean,Eval_critic/Negative Error Std,AverageReturn
-0.19231579,1.7553871,5.4459925,-3.5961509,-0.15405336,1.0250661,0.17151433,0.7425019,1.0,-0.9607391,0.16050756,0.7163654,0.96740055,-0.9107392,0.03921053,1.928673,2.0,-2.0,6.6800385,0.18136379,6.920899,6.0784698,0.12193805,0.0013349182,0.122474246,0.11463786,-0.18899384,1.5636986,4.7240477,-3.2072637,1,-319.5583553365949,-32.811889431265826,-1.8238045,30.98808503969842,1.0820486238574536,961.432243651973,1.0,30.98808503969842,1.0820486238574536,0,0,-318.4796645687243
0.06761829,3.3394556,8.763476,-9.548908,-0.61629665,1.8551176,0.4485729,0.6487464,1.0,-0.95004714,0.41791824,0.61327296,0.9633012,-0.900048,-0.13295926,1.9298669,2.0,-2.0,6.699899,0.12703083,6.922895,6.3277597,0.12142252,0.002669316,0.122474514,0.11181809,0.34945232,3.1976635,9.184144,-7.14084,2,-351.13270863410605,-35.57605006398977,0.53449035,36.11054045363599,0.2978808125096005,1304.0598648321425,1.0,36.11054045363599,0.2978808125096005,0,0,-352.5886661932753
0.0367299,4.162149,10.464327,-9.039555,-0.9210951,2.9248953,0.41405877,0.63982105,1.0,-0.94792503,0.37733164,0.61782163,0.9672329,-0.89800584,-0.14550655,1.9271078,2.0,-2.0,6.6936574,0.118085355,6.9218316,6.406778,0.11944995,0.0038113452,0.12247439,0.10831062,0.19379562,3.8081408,10.422728,-8.332257,3,-351.4372391890905,-35.49520409282621,1.015678,36.51088202938574,0.4047087801096427,1333.2082957604205,1.0,36.51088202938574,0.4047087801096427,0,0,-351.21288644204884
1.5331105,4.7059994,11.791468,-8.132782,-2.0700638,1.6763511,0.38283423,0.58820057,1.0,-0.9142772,0.34582195,0.5671076,0.9622342,-0.8647548,-0.18095614,1.8611315,2.0,-2.0,6.4740934,0.21162242,6.928011,5.9867435,0.11923055,0.003935984,0.122474514,0.10680569,1.6567575,4.725317,11.217284,-7.291505,4,-206.52346947052487,-21.218877005231636,0.62746525,21.84634222820017,0.7865837879958929,477.88138280717993,1.0,21.84634222820017,0.7865837879958929,0,0,-206.83245737064755
2.6469681,6.3255854,17.039705,-6.5357947,-3.2751706,2.2953346,0.25552228,0.6236885,1.0,-0.9466568,0.26131704,0.60874474,0.96037763,-0.94962215,-0.3893423,1.765399,2.0,-2.0,6.252308,0.3567795,6.9187193,5.0627522,0.11927481,0.004479589,0.12247444,0.09752971,2.7886748,6.0916734,15.935961,-6.6384225,5,-93.44659692730772,-15.633831254505104,-0.00452876,15.629302435457817,17.249785962971632,541.8302103873408,0.9045,20.76317693271024,2.858176160274895,-32.99467120605859,20.602628409274455,-112.77346237312028
3.5499814,6.4784036,16.439823,-8.409972,-3.8127153,2.3657026,0.17576677,0.61808956,0.9960487,-0.9918252,0.20095839,0.61182857,0.9557289,-0.9510862,-0.12482062,1.7501183,2.0,-2.0,6.0566173,0.50922495,6.887867,4.7057533,0.112766616,0.007150697,0.12246534,0.09110418,3.2793307,6.574355,16.846636,-7.394654,6,-19.7436376937178,-6.984610502323141,3.087989,10.07259937172421,31.8110392368008,1113.3994754285388,0.7407,26.55733853578745,7.980522052542647,-37.01666518215795,26.963125593656663,-52.68930835111989
3.711828,7.6238823,21.981413,-7.979667,-4.628739,4.1272125,0.14629616,0.6339574,1.0,-0.9678617,0.16705768,0.61747324,0.9572741,-0.91787314,-0.017951898,1.6978861,2.0,-2.0,5.860777,0.49896297,6.650894,4.760171,0.114356846,0.008644692,0.12247449,0.07291361,4.093147,8.173226,19.594622,-7.4393473,7,1808.2289036324105,180.928149644841,25.571552,-155.35659744110083,54.53445181881929,27109.678803655373,0.0754,6.7421490531627075,2.5081614793417146,-168.57555210870566,29.975044088564584,1647.3079245882254
8.766847,8.041657,22.765577,-7.365079,-10.148679,4.568804,0.18411864,0.6642187,0.9981692,-1.0,0.19385813,0.6354189,0.9481692,-0.95730686,0.12822548,1.7752111,2.0,-2.0,6.152937,0.39389196,6.8849254,4.291656,0.11809187,0.0053892173,0.12247402,0.08891438,9.027511,8.167341,21.385761,-6.063804,8,-200.61034314309956,-20.06043200674218,15.190844,35.251275662519156,0.2405770943669963,1242.7103131732495,1.0,35.251275662519156,0.2405770943669963,0,0,-199.770547041062
9.789035,11.296576,28.722641,-10.4618635,-10.47727,6.2786207,-0.12335318,0.6789979,0.97528064,-1.0,-0.11869814,0.6479901,0.95102936,-0.95765007,-0.3896544,1.732265,2.0,-2.0,6.1334605,0.4599376,6.915517,4.4841714,0.1177526,0.0052285604,0.12247303,0.09790691,9.233096,11.1224165,27.885252,-12.248651,9,533.0280448896252,54.01304251274737,29.094568,-24.91847282013566,6.152370161020974,658.7819462860608,0.0,0,0,-24.91847282013566,6.152370161020974,541.0359225678955
12.331932,13.86429,39.690918,-9.151516,-13.254196,3.9576385,-0.20921431,0.67608875,0.9683948,-1.0,-0.19761607,0.6445195,0.9477843,-0.9514804,-0.24745682,1.7462023,2.0,-2.0,6.091485,0.46828917,6.897118,4.6311636,0.11750394,0.0055342736,0.122474395,0.09972172,12.210729,13.728824,40.760674,-8.50962,10,733.7108529565352,62.9590305776141,21.823025,-41.1360054977707,67.95315640707918,6309.802413997589,0.5697,10.180227651805883,2.946117100228006,-109.07664696956661,51.15966122552177,758.4923706916491
