replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999874,7.946824,8.872563,0,0,0.3194157,0.2667416,0.21941867,1.0585555,-0.32891375,0.06662845,0.29692847,0.8158815,-0.9954151,2.6237528,1.5745227,6.4397,-3.149425,0.36941567,0.048050374,0.53450155,0.2387172,3.3560922,1.4792774,8.949173,0.43684962,9.422,7.060369,64.694016,0.5063474,1.0010005235671997,0,0,4942,90,54.91111111111111,23.444802524911545,131,16,-0.0011334848107314183,0.8910224682630636,3.381794641204595,-4.155785937978563,-0.062240910384829276,17.852911292378586,67.19612817281953,-79.85359596643968,0.16033746,0.6896809,1.0,-1.0,90,-0.062240910384829276,5.284459068905562,0.011255734134465456,0.0386173278093338,70.79783860594034,76.1321707367897,82.78148471331224,0
999874,0.39143935,0.39311114,0,0,0.5826484,13.658612,5.515246,26.94694,-6.205478,13.642733,5.5094824,26.617546,-6.296491,13.603919,5.4706078,27.246357,-6.4708185,0.23499367,0.058235053,0.43479702,0.12231976,0.45550966,0.4979398,3.905327,0.009190572,1.0108749,0.9892168,7.3106947,0.030447451,3.154284715652466,0,0,9775,107,284.29411764705884,66.07906556977326,405,206,1.4616295293381483,0.8951551742772981,5.379485014758939,-1.251577934452483,415.5326773700747,185.63811796529825,783.9963775773399,89.39540500084405,0.5173637,0.36941478,0.9813916,-0.98635626,17,415.5326773700747,5.223501232918352,0.009566999040544033,0.021911754738539457,81.87028650706634,87.12526649376377,169.91043479042128,1
999874,4.1625643,4.1641474,0,0,3.3950648,26.894356,11.660653,50.18121,-18.089352,26.905972,11.7203245,50.716286,-18.491701,26.348265,11.95805,51.720627,-19.156836,0.23259252,0.05892618,0.50719124,0.115227334,0.42632174,0.4321838,2.924219,0.003229001,1.0008571,1.2931536,22.453375,0.02342345,18.631431579589844,0,0,14660,133,187.8846153846154,51.647717145973964,374,118,1.3022416467994542,0.8202178910095195,4.6220671327754195,-1.1909712650679918,244.67117094674362,89.76774117345445,422.09391922837284,58.35453892769439,0.48852468,0.36482173,0.9799895,-0.9906487,26,244.67117094674362,7.325113891158253,0.00817159190773964,0.028637585695832968,83.59176458185539,90.95368765061721,260.8662168108858,2
999874,7.375286,7.501236,0,0,29.304909,39.42946,16.849585,73.02214,-7.5446014,39.309803,16.833323,72.70611,-7.129428,39.735916,17.226141,77.78078,-8.848088,0.23871426,0.06286865,0.47321185,0.09378966,0.46098328,0.51513684,4.0638723,0.0031996497,1.0630828,1.1212182,9.03249,0.012701783,155.6360321044922,0,0,19453,156,208.3913043478261,30.8513111981728,312,146,0.5938898268580989,0.7758179799163105,4.041525041110944,-1.244765198978887,123.76147565786383,108.86260004707822,524.7070700168811,21.499534033335333,0.5360593,0.3034422,0.9887082,-0.9808129,23,123.76147565786383,5.637878387235105,0.005183476023375988,0.01715563703328371,65.67138694506139,71.33160444535315,332.2005165312439,3
999874,11.081165,11.265081,0,0,278.51376,51.643127,19.592424,91.88787,3.815799,51.51072,19.51362,91.07141,2.7522454,51.697483,19.740553,90.4774,1.0672467,0.23808552,0.05968982,0.41365814,0.102729194,0.42941087,0.44366902,2.757228,0.00079305726,1.0212979,0.9311266,7.6708837,0.035102766,1484.1641845703125,0,0,24391,191,141.0857142857143,40.96993422259891,283,100,0.047361381280677746,0.7708854306308074,2.9559290073863416,-2.1780560339633297,6.682014307542478,54.13310432138009,219.71876222641652,-45.933388363207904,0.4777618,0.34949273,0.9851717,-0.9732676,35,6.682014307542478,5.172519836109132,0.009307615924626589,0.032101950608193874,78.80387750081718,84.01780690345913,416.2206959063187,4
999874,29.381096,28.27741,0,0,2554.9617,61.702827,22.560822,104.87526,-6.6774874,61.63192,22.770367,104.60314,-5.8141193,62.475723,23.475426,105.43959,-8.356764,0.22376147,0.06456732,0.43230328,0.111927435,0.37226015,0.51464677,4.751016,0.0040625343,0.8868673,1.0440412,10.504296,0.023531199,14737.2275390625,0,0,29238,225,142.55882352941177,32.14598243717574,241,103,-0.0035379056069305514,0.7467631077556682,2.9516053811309044,-1.7578072200345538,-0.5043596610821305,44.442481148083246,233.22690174194227,-38.3715628478922,0.48289904,0.3733021,0.9864571,-0.96853864,34,-0.5043596610821305,5.631428673863411,0.005753234960138798,0.019704812206327915,59.739676816388965,65.39656353741884,481.62034470774233,5
999874,15.798293,14.834247,0,0,3722.954,74.31485,25.010462,118.08825,-11.84916,74.321,25.076998,119.11074,-12.459839,74.91066,25.398565,115.91382,-21.852839,0.21902183,0.07180869,0.47636414,0.087660685,0.372047,0.46105084,3.4256372,0.0014821099,0.92208725,1.4322025,16.639328,0.010904861,22026.466796875,0,0,34094,243,269.77777777777777,182.85560653014218,1000,192,0.7268472787265876,0.7643768382905115,4.139238817404459,-1.2647539977552942,196.08724363868384,246.81885595714365,1001.646619989563,25.361585499395993,0.4471134,0.3477947,0.9891054,-0.9957802,18,196.08724363868384,5.400633274111897,0.00562514690682292,0.018912195693701506,70.74590775929391,76.17107837600634,557.7935227639973,6
999874,15.362775,17.607082,0,0,3862.9707,86.96118,26.49215,133.95276,9.185116,86.97438,26.301336,132.95308,9.316905,87.66149,26.364017,127.56686,10.931284,0.22537857,0.062532395,0.42598927,0.0785066,0.34493876,0.40727723,3.3639574,0.00082613254,0.81892705,0.8907757,8.164828,0.012176319,22026.466796875,0,0,38904,262,253.1578947368421,88.50944829606121,574,183,0.9581927507851179,1.1552149136554017,5.104405923104668,-1.147514638013947,242.57405954086397,381.5406672486943,1789.9169316063453,69.6029486664964,0.4396224,0.38276297,0.99263155,-0.9994262,19,242.57405954086397,5.518808756954968,0.010560763068497181,0.03649205015972257,52.36287593189627,57.92873750207946,615.7244735057466,7
999874,18.462044,17.391232,0,0,3958.7822,93.41839,32.16363,147.6433,1.3096523,93.70938,32.152523,146.55734,2.1168754,93.306465,32.56143,144.95117,0.52579665,0.22972843,0.06539263,0.52952594,0.10100425,0.36162597,0.43483928,4.26231,0.00082016725,0.9630389,1.3227283,20.635769,0.02166206,22026.466796875,0,0,43749,272,484.5,340.86925646059666,1000,206,0.8318789440396158,0.4185657552344467,1.8885810630935331,-1.1360868920031089,403.04534838719377,392.5386965839534,1005.8558498274944,92.04670478186338,0.44201782,0.31300244,0.9810382,-0.89223164,10,403.04534838719377,5.67712153820321,0.007494704332202673,0.02559933764860034,71.48306210106239,77.1932776812464,692.9216940198094,8
999874,14.673904,15.1217,0,0,3851.6118,112.74481,31.34143,169.62823,18.831095,112.75519,31.21739,165.07062,16.466269,111.42955,31.587288,167.91463,9.660412,0.22486289,0.066378236,0.41443464,0.098613106,0.34780714,0.4334286,2.9281104,0.0020759036,0.8757746,1.0055169,9.452338,0.021381743,22026.466796875,0,0,48689,284,411.6666666666667,280.0828250516066,1000,205,1.0372236551205873,0.7328547249168537,5.004308771065311,-1.1262933599404208,426.9904046913087,316.46518201938517,998.0114348406726,93.75385689143513,0.41630173,0.3668188,0.9899367,-0.9997993,12,426.9904046913087,5.400519414339215,0.005563967861235142,0.0182833569124341,71.5676267282106,76.99199346732348,769.9163402328268,9
