Q_target Mean,Q_target Std,Q_target Max,Q_target Min,Actor Loss,Critic Loss,Actions Mean,Actions Std,Actions Max,Actions Min,Mid Actions Mean,Mid Actions Std,Mid Actions Max,Mid Actions Min,Latent Actions Mean,Latent Actions Std,Latent Actions Max,Latent Actions Min,Latent Actions Norm Mean,Latent Actions Norm Std,Latent Actions Norm Max,Latent Actions Norm Min,Perturbation Norm Mean,Perturbation Norm Std,Perturbation Norm Max,Perturbation Norm Min,Current_Q Mean,Current_Q Std,Current_Q Max,Current_Q Min,Training Epochs,Eval_critic/Reward,Eval_critic/Return,Eval_critic/Average_Q,Eval_critic/Error Mean,Eval_critic/Error Std,Eval_critic/MSE,Eval_critic/Positive Error Percentage,Eval_critic/Positive Error Mean,Eval_critic/Positive Error Std,Eval_critic/Negative Error Mean,Eval_critic/Negative Error Std,AverageReturn
4.761397,3.154304,10.670062,-2.4022002,-7.1733694,1.1946485,0.58004874,0.47921017,0.94572157,-0.5674754,0.53005046,0.47920677,0.89572155,-0.6174754,-0.38998544,1.7762331,2.0,-2.0,6.2983704,0.12505001,6.488905,5.9952073,0.12247008,1.752436e-05,0.122474514,0.122396305,4.4886975,3.1620421,10.886992,-1.6308801,1,-17.40432440973321,-15.012293835048956,4.9009075,19.913201657516087,6.8699711162397055,443.73210339086916,1.0,19.913201657516087,6.8699711162397055,0,0,-16.97609206821165
14.130627,5.536905,23.640635,-0.29078478,-16.621162,7.410674,0.6172281,0.28835237,0.9696345,-0.33497778,0.5672283,0.2883523,0.91963446,-0.3849778,0.25410187,1.7195886,2.0,-2.0,6.0187554,0.18226823,6.324019,5.5132747,0.12247389,3.0666095e-06,0.122474514,0.12245877,13.822295,5.034882,21.213097,-0.12628385,2,223.53213160722095,57.73497221907843,21.064383,-36.67058899970682,49.070872425790554,3752.6826182136306,0.30963207937164117,22.775670221817144,11.276870074805563,-63.33241424337237,33.69109229504558,268.11414575705385
25.892916,8.908928,37.454823,-0.9378327,-30.999315,6.9271398,0.575237,0.36748838,0.9744923,-0.62615186,0.52523714,0.36748827,0.9244923,-0.6761519,0.33279383,1.7216119,2.0,-2.0,6.0703106,0.21842302,6.464965,5.5236325,0.122474186,1.4666823e-06,0.122474514,0.12246769,26.280012,8.698443,38.32971,-0.11800189,3,326.41948487017106,95.75094368764223,38.645535,-57.105405769092584,38.02692603064347,4707.0744713927415,0.12554872695346794,24.52694931347846,14.127232131370596,-68.82571377793562,23.04096276650169,279.30222712121105
36.3376,13.460317,52.519028,-0.79237986,-41.58733,21.65775,0.5245803,0.4688341,0.9817491,-0.784168,0.484545,0.45190907,0.9317491,-0.7683374,0.26437765,1.7750181,2.0,-2.0,6.212637,0.22395904,6.863321,5.446604,0.12064388,0.0036346128,0.122474514,0.104066625,35.978085,12.846356,52.369278,-1.7415712,4,280.4957971012733,105.7114274043017,57.338943,-48.372481662473525,32.5058625635885,3396.528083189243,0.12381554011370816,24.10170739504023,14.420744248898348,-58.61396764320367,18.150138944981375,275.75629733213157
48.8607,17.122,63.251373,-0.87240815,-52.893513,20.560612,0.50163954,0.49547172,0.9871031,-0.77768797,0.4679518,0.47306913,0.9371031,-0.7814159,0.27570826,1.778263,2.0,-2.0,6.2281413,0.26279676,6.927572,5.609942,0.12123279,0.0030045842,0.122474514,0.10609394,49.53864,16.8471,64.24144,-7.4763393,5,284.1477428249119,106.02121051503418,67.559875,-38.46133561877102,33.8699684075252,2626.4490975064996,0.15456821026282855,31.11559511142628,19.374317941204325,-51.18191436811131,15.53740753109996,291.0233676469367
58.95991,17.52074,73.060234,-0.55194974,-65.02757,40.36358,0.44845697,0.5219657,0.99549085,-0.7874468,0.4198781,0.5006246,0.9454911,-0.78167385,0.26789752,1.777436,2.0,-2.0,6.2161016,0.36420292,6.927904,5.407939,0.119731046,0.004422729,0.122474514,0.1024562,60.52475,15.027269,73.42658,0.75804085,6,443.0854504212569,97.95906012245686,72.48377,-25.47529241367036,25.75496838989685,1312.3089203265963,0.13018401538039,28.397407288563034,23.68865960600395,-33.53833619606967,13.387261979733568,358.52963377554386
66.41513,20.323536,84.14584,-0.5393153,-72.01047,62.26375,0.42760995,0.5377362,0.9990303,-0.8241653,0.40684342,0.5102844,0.9490303,-0.77676815,0.36315563,1.7811844,2.0,-2.0,6.2836103,0.41261032,6.918891,5.424684,0.11987736,0.004864518,0.122474514,0.10175799,68.20091,17.852255,84.92282,-1.5539715,7,100.664429398606,46.45342657991151,77.9553,31.501876823893475,22.398570796125842,1494.0642171368183,1.0,31.501876823893475,22.398570796125842,0,0,186.88615409743042
72.93247,18.671663,86.39745,-0.060176354,-79.451294,52.91967,0.36595652,0.6237479,0.9868439,-0.9400882,0.34355918,0.59185743,0.9370032,-0.8900882,0.10301678,1.7827085,2.0,-2.0,6.167569,0.47439104,6.928074,5.1981487,0.11913306,0.0054426887,0.122474514,0.09750233,74.90322,17.995861,90.03705,0.14586651,8,271.04224456151394,90.19801885054186,85.260765,-4.937253773076528,31.684525115025767,1028.2856065844571,0.36805231200373656,26.587521335412944,27.61339133087216,-23.29758103507927,15.119578352500024,325.7543480502592
71.41763,25.155897,94.323654,-4.982475,-81.501656,48.43033,0.2526895,0.69273543,1.0,-0.97309285,0.23098661,0.6575148,0.9539311,-0.92309284,0.03733763,1.8275146,2.0,-2.0,6.3077846,0.55343527,6.927862,4.713492,0.12040391,0.0047932267,0.122474514,0.0947302,71.614365,25.436317,92.400215,-3.1647167,9,166.25221468822974,78.16597594543087,98.51907,20.353092403084272,37.15173671600692,1794.4999113839835,0.5777027027027027,44.64857160055214,31.02879444025208,-12.883123139051776,6.261667411684695,179.84271625132124
77.2665,21.353441,91.38405,-2.8094206,-81.55545,17.44194,0.39604446,0.5904797,0.98872906,-0.97514826,0.3614081,0.566792,0.93872905,-0.92514825,-0.0059320373,1.7458969,2.0,-2.0,6.0327067,0.42981985,6.880769,4.733289,0.12047387,0.0037101824,0.122474514,0.10167116,76.62729,20.713507,93.503624,-3.2652063,10,113.1232483014459,48.6544239812512,91.21583,42.56140574369284,33.293166455745755,2919.9081915292445,0.9325842696629213,46.21203641538672,31.43780271939319,-7.938985214739177,5.929880855758772,138.53166432332597
