Q_target Mean,Q_target Std,Q_target Max,Q_target Min,Actor Loss,Critic Loss,Actions Mean,Actions Std,Actions Max,Actions Min,Mid Actions Mean,Mid Actions Std,Mid Actions Max,Mid Actions Min,Latent Actions Mean,Latent Actions Std,Latent Actions Max,Latent Actions Min,Latent Actions Norm Mean,Latent Actions Norm Std,Latent Actions Norm Max,Latent Actions Norm Min,Perturbation Norm Mean,Perturbation Norm Std,Perturbation Norm Max,Perturbation Norm Min,Current_Q Mean,Current_Q Std,Current_Q Max,Current_Q Min,Training Epochs,Eval_critic/Reward,Eval_critic/Return,Eval_critic/Average_Q,Eval_critic/Error Mean,Eval_critic/Error Std,Eval_critic/MSE,Eval_critic/Positive Error Percentage,Eval_critic/Positive Error Mean,Eval_critic/Positive Error Std,Eval_critic/Negative Error Mean,Eval_critic/Negative Error Std,AverageReturn
14.808851,4.934587,24.131733,5.496964,-14.916601,1.2235472,0.07316797,0.6461207,1.0,-1.0,0.077950284,0.6247326,0.99103343,-0.99926066,0.04276459,1.8142612,2.0,-2.0,4.4257026,0.4163996,4.898261,2.953435,0.07717517,0.008275947,0.086598076,0.031570062,14.614386,4.9705343,24.927155,5.449949,1,334.38755266539584,134.60574046538525,14.402621,-120.20311813677638,49.77883351533172,16926.72187595093,0.01606425702811245,3.9583330396703715,2.240918022511788,-122.23024387026938,47.56580919586971,337.231949196174
26.53885,8.68505,42.864986,11.702792,-26.979818,1.2774789,0.12036568,0.6203883,1.0,-1.0,0.11905163,0.6037108,0.9946633,-0.9996815,0.19690979,1.8866525,2.0,-2.0,4.639751,0.2491911,4.898841,3.761124,0.079989806,0.0073990226,0.08660256,0.05249739,26.388271,8.573996,42.556732,8.908014,2,306.86198026222996,127.5960992527015,26.805765,-100.79033435260668,49.09588966882422,12569.097881283606,0.043440486533449174,4.676057526037829,2.6350179716931343,-105.57990709913912,44.62596232735435,305.2519640788349
36.818226,12.991961,60.412613,3.8010383,-36.73069,5.9024944,0.034106318,0.63288665,1.0,-1.0,0.03197628,0.6165522,0.98122704,-0.99962956,0.15908788,1.8971074,2.0,-2.0,4.6564655,0.2515483,4.898831,3.9536514,0.081253774,0.006388403,0.08660256,0.06817323,35.969933,12.632204,58.112034,7.2575107,3,321.8422383450396,132.8914787476962,37.089436,-95.80204543749889,49.985063562969074,11676.538489402663,0.01692047377326565,3.0774475234844805,1.9914861626275182,-97.5039299979289,48.68535693197822,322.36821349567447
50.030384,16.096191,76.53573,14.162367,-51.19957,2.2089176,0.1069811,0.6210764,1.0,-1.0,0.09534852,0.6035474,0.99114776,-0.9995831,0.43622303,1.886163,2.0,-2.0,4.738344,0.18842612,4.898685,4.053031,0.080631875,0.007087081,0.08660256,0.05593723,49.482445,15.864624,74.8237,13.188703,4,320.6982998828372,132.3805161209695,48.928364,-83.4521546986409,49.808121592909764,9445.111100459975,0.01694915254237288,2.8274680090087707,1.6234161359682657,-84.93973440049692,48.91846365871485,321.61351669502176
56.95513,18.369894,92.28471,12.131943,-57.443462,0.94255275,0.102742,0.6075647,1.0,-1.0,0.09318116,0.5945731,0.98671824,-0.99884707,0.1822598,1.9178029,2.0,-2.0,4.7131104,0.23173809,4.8989406,3.4482398,0.080280915,0.007811961,0.08660255,0.051342107,56.984756,18.478518,92.22667,10.753848,5,319.33475265421697,132.60860174966692,58.149204,-74.45939326394364,47.908673799317,7839.442270443978,0.01710863986313088,2.4681150905628515,1.8434316374573367,-75.7984273519246,47.226393909918315,318.68146189867963
65.544556,21.436077,103.86756,12.12904,-65.97436,3.138003,0.16851772,0.59177935,1.0,-1.0,0.15758875,0.57527655,0.9964715,-0.997813,0.14920191,1.9044192,2.0,-2.0,4.671348,0.27008823,4.898967,3.6460965,0.07971227,0.007935025,0.08660255,0.056596495,65.310455,21.520523,104.5583,9.483703,6,329.72949593959913,134.6160007670215,66.27288,-68.34311854212325,46.3946617196379,6823.246488142346,0.011541632316570486,1.422970025679199,1.2007395294389303,-69.1577350892035,46.04437666708328,330.4310684028749
76.37937,25.116875,115.52544,11.313633,-76.83971,1.7138404,0.13709885,0.6351398,1.0,-1.0,0.12320918,0.6165417,0.98976666,-0.9987005,0.15568736,1.908132,2.0,-2.0,4.682775,0.25070277,4.898966,3.8208954,0.07946713,0.0071913605,0.08660256,0.06083655,76.23625,25.14323,115.11685,9.711779,7,335.6602891377093,136.36547006492185,73.54069,-62.82477634558136,44.56135336822694,5932.66673688031,0.008143322475570033,0.8846830686157354,0.7330916809243243,-63.34784251482765,44.36682333603966,332.9332863702851
79.82666,26.908674,124.44015,4.225648,-80.30658,3.0195975,0.17889142,0.6182474,1.0,-1.0,0.16526552,0.5979764,0.98772645,-0.9995449,0.027517188,1.8872449,2.0,-2.0,4.612858,0.31023988,4.898949,3.4137447,0.08101415,0.0068476917,0.08660256,0.054446798,79.6906,26.565477,123.85205,7.22167,8,328.99233246856176,132.0425085463817,85.37708,-46.665426338984446,42.84567149114942,4013.4135809266772,0.23728813559322035,6.734794161178068,4.096777497531883,-63.278828272368344,35.192161974726105,327.25870368628443
91.91458,29.2983,133.58965,14.747755,-92.40064,2.1604307,0.098155275,0.6198652,1.0,-1.0,0.08744423,0.6069999,0.9890902,-0.9996105,0.15180317,1.88903,2.0,-2.0,4.6328526,0.292479,4.898979,3.3477027,0.07965335,0.0075304965,0.08660256,0.050179407,91.59041,29.509188,132.87125,14.535959,9,296.1300697488033,122.42128381323727,91.97565,-30.445639365547294,43.04055847860897,2779.4266305275214,0.3038961038961039,16.456607191507622,22.579621848166404,-50.92162013858992,32.54245601039161,316.9559410121308
97.71625,33.72735,140.91342,9.723768,-97.96928,2.9394813,0.14515866,0.62498677,1.0,-1.0,0.1325397,0.6160698,0.9884878,-0.99958193,0.31485063,1.8837658,2.0,-2.0,4.6680727,0.30874836,4.89893,3.3925867,0.08023968,0.008303606,0.08660256,0.050037347,97.9365,33.430264,142.77267,7.942615,10,325.9849971442267,131.49983253546947,97.78497,-33.714863164408115,36.21636774497947,2448.3172908343527,0.26508972267536707,5.096069234507251,3.150971459346558,-47.714367081885904,32.277558889917316,323.8268834407202
102.609276,31.772575,155.10495,10.357608,-103.56523,4.692567,0.14266367,0.6426431,1.0,-1.0,0.12122131,0.62761134,0.99320066,-0.99985117,0.17942056,1.8958482,2.0,-2.0,4.656138,0.28102246,4.89897,3.6360686,0.08253168,0.006048439,0.08660256,0.06556462,103.78878,31.756971,160.75175,13.04772,11,320.2525746915797,129.85229655844813,103.250534,-26.601757267059966,32.85394346465698,1787.035090874455,0.3176178660049628,5.295419418461783,3.921023570301023,-41.44844314250282,29.6755308847142,324.00168953956984
104.47241,29.90059,153.68636,10.008413,-103.93604,2.995216,0.12776227,0.6569537,1.0,-1.0,0.11255968,0.6402797,0.9875817,-0.9996714,0.380274,1.8645536,2.0,-2.0,4.6528726,0.27890912,4.8989544,3.581419,0.081105925,0.0074712583,0.08660256,0.05721757,104.72816,30.151848,154.32527,10.006721,12,323.19500971423645,130.9088506958821,106.69676,-24.212094491127882,28.991967322876846,1426.759688898064,0.22962962962962963,4.4747178551862925,3.763357069970629,-32.762971248202305,27.720777356565264,311.94216610652876
106.80447,39.05997,160.35912,4.1584926,-107.09152,1.9946034,0.047648557,0.636074,1.0,-1.0,0.03620233,0.61959815,0.9923003,-0.99904394,0.29086775,1.8896097,2.0,-2.0,4.675385,0.26860112,4.8989673,3.6235776,0.08120079,0.008695962,0.08660256,0.030497704,106.76673,39.28902,159.76422,4.9129944,13,327.64707768966014,133.50117531869154,112.73686,-20.764313660162102,25.150213105634265,1063.689941036412,0.19570602807597026,2.644308166280752,2.1611727890926757,-26.460251414645626,24.89038066291838,327.9635134984939
110.35411,42.55834,163.89813,11.771303,-110.95166,3.5995045,0.18647154,0.62818944,1.0,-1.0,0.17308652,0.610086,0.98984414,-0.999582,0.41829818,1.859855,2.0,-2.0,4.6617546,0.26879543,4.898959,3.5474126,0.08187949,0.0062527503,0.08660256,0.06731134,109.97856,42.886436,164.73767,9.931662,14,318.05013494748744,131.351289190576,115.529465,-15.821828926225214,21.69778586012621,721.1241818026297,0.25341296928327645,2.5492610882018862,1.8803893647964536,-22.057501765407896,21.816391082175947,323.32421872359254
117.386406,44.787632,166.75174,10.961756,-117.793335,3.6409404,0.11658282,0.608387,1.0,-1.0,0.104320265,0.5968703,0.9928252,-0.99914175,0.26197493,1.9217285,2.0,-2.0,4.746688,0.19743872,4.898971,3.9210968,0.082881786,0.0065786066,0.08660256,0.050311904,117.89581,44.428368,166.88412,10.583363,15,320.890151997762,130.25103631018646,119.419365,-10.831671054667861,18.79696547173824,470.65100878224916,0.40347970173985087,5.14111939618302,3.609635996171067,-21.635489040173947,17.15252276910549,326.48722190089256
