replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999000,1.4989709,1.3638127,0,0,0.3755204,0.45237198,0.24476573,1.1960793,-0.08765467,0.3840803,0.2800092,1.2276975,-0.40191802,-0.47199047,0.73235124,1.3953387,-2.4598806,0.42552042,0.10910838,0.7486121,0.17501304,3.1801343,1.2411261,8.052197,0.30570796,10.640784,8.2240715,94.8391,0.4062813,1.0010005235671997,0,0,5000,5,1000.0,0.0,1000,1000,-0.3535904159236274,0.6635258074168269,2.090857722811095,-2.8131493090841864,-353.59041592362746,74.16872166233131,-260.80888525254176,-421.7156181608066,-0.07255747,0.7459779,1.0,-1.0,5,-353.59041592362746,4.941996352979913,0.005630600964650512,0.022759093903005123,74.8070001071319,79.77738615497947,86.37805403908715,0
999000,0.67866975,0.62637854,0,0,0.07306142,-1.5560472,1.122571,1.1208687,-5.596401,-1.5695453,1.1119676,0.8625755,-5.0929604,-1.4842048,1.3303685,2.1950815,-5.748176,0.088272914,0.024569856,0.18639602,0.029007336,0.4465469,0.16294126,1.2938249,0.043539017,0.5031178,0.194129,1.3982629,0.044717956,1.9115982055664062,0,0,10000,10,1000.0,0.0,1000,1000,-0.11732225059777195,0.2259966191534337,0.7308288669380635,-0.908477371244608,-117.32225059777197,5.726154453708807,-109.81664055258727,-124.48971649478351,0.13861263,0.2742714,0.9572003,-0.9320545,5,-117.32225059777197,5.073124903952703,0.012368452036753297,0.04300568113103509,63.94079795992002,69.06929699704051,155.44984370982274,1
999000,0.76389086,0.71066344,0,0,0.43625534,-2.7354383,1.7788818,2.7090118,-10.315959,-2.738092,1.7667434,2.915264,-9.66628,-2.7402818,2.020181,3.182785,-9.648432,0.091076694,0.022742152,0.16764069,0.03690384,0.5084628,0.1350761,1.1974283,0.14242098,0.5857314,0.16513266,1.25382,0.14867418,10.641972541809082,0,0,15000,15,1000.0,0.0,1000,1000,-0.06190686001068622,0.21185182540952716,0.6546866587828312,-0.8537772045007183,-61.906860010686216,13.664827219083698,-43.41349508224776,-77.2578721184051,0.14059375,0.21724153,0.9154496,-0.833028,5,-61.906860010686216,4.920919090043753,0.00515093794092536,0.01731210295110941,72.95830914517865,77.90169127611443,233.35558921960182,2
999000,1.1563127,1.0903466,0,0,3.2595673,-3.523777,2.5153987,4.1802664,-12.175911,-3.496049,2.569951,4.534245,-11.968895,-3.5740886,2.7525675,4.9762516,-12.361439,0.087617725,0.025005367,0.1621926,0.032108694,0.51687956,0.12696001,0.945606,0.14197068,0.6020965,0.15829933,1.1431466,0.15006556,86.84265899658203,0,0,20000,20,1000.0,0.0,1000,1000,0.06659602047051376,0.21831758009177363,0.8078227898764496,-0.9225200766645816,66.59602047051372,10.235287302240371,75.6281096546025,51.046497258916936,0.09211915,0.1908453,0.8659893,-0.74442536,5,66.59602047051372,5.022089638048783,0.005133896134793758,0.017438933020457625,51.738641707925126,56.78330417512916,290.14094181125984,3
999000,1.4098573,1.3224888,0,0,39.932617,-4.7605505,3.1930218,6.5910487,-17.638494,-4.7921205,3.1285212,5.722912,-17.31518,-4.633271,3.4475267,5.1699333,-20.024563,0.098628655,0.026427861,0.17069302,0.03720304,0.54940426,0.162613,1.0001827,0.10726991,0.6352917,0.19329847,1.3143355,0.113339745,823.1324462890625,0,0,25000,25,1000.0,0.0,1000,1000,0.15565896986088093,0.22263358756004734,0.8286357791139822,-0.7763155807967627,155.65896986088086,6.768455236928112,168.67573297464145,149.97367178664695,0.06548697,0.18762606,0.8180983,-0.7622897,5,155.65896986088086,5.041749788913876,0.009128207108005881,0.029711073962971568,72.26035916199908,77.34094823198393,367.48410719516687,4
999000,1.6169503,1.75034,0,0,314.67072,-5.733698,3.6675036,3.5425584,-18.335371,-5.696498,3.6970785,4.549788,-18.913958,-5.930868,3.9636037,6.0579233,-19.530842,0.08900702,0.023471223,0.14911912,0.025447814,0.519616,0.118336156,1.0028099,0.16411981,0.60155016,0.14580853,1.1914208,0.17017409,8085.3681640625,0,0,30000,30,1000.0,0.0,1000,1000,0.08366327228102541,0.18283691951501785,0.6632228119360278,-0.6727639328974074,83.66327228102541,5.407741936513794,93.82924528035686,78.14009058473748,0.06008192,0.15274793,0.57366693,-0.5613897,5,83.66327228102541,4.988336221082136,0.01280788704752922,0.04615359287708998,75.46936495904811,80.51666266005486,448.00409216224216,5
999000,1.9795237,1.9447598,0,0,845.97205,-6.592884,4.0219836,4.3550205,-18.00652,-6.496462,4.024902,5.181979,-17.461718,-6.601836,4.219167,7.456,-18.960821,0.08840707,0.02096805,0.15277836,0.037380453,0.5173461,0.11555511,0.89667994,0.12711476,0.6013158,0.14881001,1.0100837,0.13111337,22026.466796875,0,0,35000,35,1000.0,0.0,1000,1000,0.0020364103998535745,0.16062504520256488,0.4540246769425803,-0.5873333863145003,2.0364103998535747,1.537609828873905,4.911201745013168,0.5636333419798859,0.027112223,0.09800713,0.38308004,-0.3590643,5,2.0364103998535747,4.747852978063747,0.005067198071628809,0.017314268043264747,79.47067122603767,84.2409056702163,532.2495350833051,6
999000,2.356218,2.2618294,0,0,888.04474,-7.7960763,5.036646,5.0044384,-21.845821,-7.7893004,5.028262,5.040798,-22.182886,-8.019451,5.351862,5.327739,-26.677742,0.09031717,0.022992413,0.1541258,0.027307516,0.53817904,0.119532265,0.9617196,0.19393522,0.6273834,0.15416853,1.184356,0.2044692,22026.466796875,0,0,40000,40,1000.0,0.0,1000,1000,-0.0033206017252914613,0.08275002251938961,0.46376080633166833,-0.4964956725459232,-3.320601725291462,1.2681834949659578,-1.5850303988444088,-5.333893094522275,0.03774764,0.07168876,0.28572226,-0.32524595,5,-3.320601725291462,5.053312103031203,0.005175800994038582,0.017342483159154654,74.47885717405006,79.55468756123446,611.806288730586,7
999000,2.1990812,2.1272082,0,0,825.4142,-7.30319,4.9332943,5.7357593,-21.651798,-7.2686462,4.9774923,4.8884583,-23.147839,-7.354312,5.1345286,8.824648,-22.093863,0.08747375,0.022612529,0.17620473,0.028935328,0.53502643,0.11341219,0.9422293,0.19757518,0.619458,0.14024839,1.082694,0.20615241,22026.466796875,0,0,45000,45,1000.0,0.0,1000,1000,-0.0027139262966082234,0.046601109582192615,0.39523537995234453,-0.4953166585318993,-2.713926296608223,0.8091338433655467,-1.238534645100807,-3.599618929550283,0.032765884,0.046830527,0.19317533,-0.17317058,5,-2.713926296608223,5.020576270995662,0.0050709000788629055,0.016939502907916903,68.85210997494869,73.89469664893113,685.7033618385904,8
999000,2.8925319,2.7131147,0,0,856.693,-9.162532,5.069856,5.783161,-24.324017,-9.110624,5.0087404,5.6005783,-23.34758,-9.096607,5.303894,6.9374723,-25.529617,0.0888938,0.022694139,0.15004002,0.043441102,0.5401511,0.12120407,0.9234717,0.13219017,0.62312794,0.15000993,1.0986456,0.1365984,22026.466796875,0,0,50000,50,1000.0,0.0,1000,1000,-0.0013428672031358289,0.037871387691772715,0.29148421464592733,-0.48900307732149983,-1.3428672031358286,0.5702900363880248,-0.7269855019010198,-2.2799115179471108,0.02658416,0.036390048,0.16450654,-0.13011476,5,-1.3428672031358286,5.0868405741639435,0.012121215928345919,0.04329237202182412,69.67113990010694,74.81339406222105,760.5190551830456,9
