Q_target Mean,Q_target Std,Q_target Max,Q_target Min,Actor Loss,Critic Loss,Actions Mean,Actions Std,Actions Max,Actions Min,Mid Actions Mean,Mid Actions Std,Mid Actions Max,Mid Actions Min,Latent Actions Mean,Latent Actions Std,Latent Actions Max,Latent Actions Min,Latent Actions Norm Mean,Latent Actions Norm Std,Latent Actions Norm Max,Latent Actions Norm Min,Perturbation Norm Mean,Perturbation Norm Std,Perturbation Norm Max,Perturbation Norm Min,Current_Q Mean,Current_Q Std,Current_Q Max,Current_Q Min,Training Epochs,Eval_critic/Reward,Eval_critic/Return,Eval_critic/Average_Q,Eval_critic/Error Mean,Eval_critic/Error Std,Eval_critic/MSE,Eval_critic/Positive Error Percentage,Eval_critic/Positive Error Mean,Eval_critic/Positive Error Std,Eval_critic/Negative Error Mean,Eval_critic/Negative Error Std,AverageReturn
48.590492,22.957521,76.90819,5.110499,-48.38562,3.496572,-0.043880615,0.7934649,1.0,-1.0,-0.058281172,0.79894495,0.999949,-0.9949066,-0.053034764,1.9021819,2.0,-2.0,6.584915,0.3036311,6.927526,4.9622903,0.11702724,0.011595066,0.122474514,0.05772265,48.660366,23.06369,75.9549,1.8728714,1,4319.189765511047,441.59568703562275,23.655352,-417.94033551544055,210.87584558332924,219142.74630124317,0.0,0,0,-417.94033551544055,210.87584558332924,4134.0601173514015
71.69044,43.687786,138.67937,-0.68899363,-71.323586,5.283678,0.02826554,0.8148625,1.0,-1.0,0.0152917765,0.8175343,0.99998564,-0.99626756,-0.5008782,1.8357235,2.0,-2.0,6.586582,0.25701094,6.927568,5.6635423,0.1124244,0.01753357,0.122474514,0.05252316,71.26588,43.534367,137.75601,-0.5919635,2,4908.682620019712,516.6871978730451,48.781693,-467.90550570886245,233.39151048609102,273407.1594396454,0.0,0,0,-467.90550570886245,233.39151048609102,4697.293941408319
113.549904,63.312717,200.58997,1.6599581,-112.98192,6.917774,-0.11046823,0.8295106,1.0,-1.0,-0.095320806,0.8179527,0.99994254,-0.9960236,-0.35769856,1.8642746,2.0,-2.0,6.569907,0.2791775,6.9260826,5.8837166,0.11160283,0.010975534,0.1224745,0.0659466,112.678154,62.959747,200.1211,2.123987,3,4143.558020768944,421.39288995687076,59.60072,-361.79217376848766,26.29505072025143,131585.00669250815,0.0,0,0,-361.79217376848766,26.29505072025143,3799.4803698915034
153.99254,85.40529,261.83823,14.685853,-154.38553,12.112322,0.0036466466,0.85408074,1.0,-1.0,0.005816505,0.83365005,0.9999841,-0.9940373,-0.60221416,1.8086382,2.0,-2.0,6.598001,0.26903626,6.927118,5.4071836,0.10815219,0.014692993,0.12247451,0.062288012,154.09003,84.96259,262.95734,10.156524,4,4484.502904677352,462.4456244714276,84.63416,-377.8114667777077,164.36006384674062,169755.7350164276,0.0,0,0,-377.8114667777077,164.36006384674062,4787.8547832649365
182.85037,104.50759,317.89673,4.777663,-184.71292,22.545303,-0.08012573,0.8393506,1.0,-1.0,-0.07371028,0.8194016,0.99999565,-0.99607754,-0.5024118,1.8399438,2.0,-2.0,6.5987835,0.33134297,6.9278207,5.168007,0.110252626,0.012614367,0.122474514,0.07075701,182.86015,104.79182,319.23212,2.1488917,5,5187.78053314488,528.4050057455958,121.09986,-407.3051419682445,216.47652833177304,212759.5659923487,0.0,0,0,-407.3051419682445,216.47652833177304,3955.3821291030486
218.82918,125.21458,379.05215,23.02805,-218.8822,71.50028,-0.08470126,0.8416153,1.0,-1.0,-0.07972387,0.820496,0.9999575,-0.9972265,-0.5299976,1.8398768,2.0,-2.0,6.6268053,0.27922997,6.9280815,5.4540935,0.10950656,0.014076983,0.122474514,0.054141928,217.57268,124.06423,374.2036,20.658955,6,3838.370505195579,388.68099922877246,104.75956,-283.9214315354436,77.80067203128453,86664.32385365509,0.0006,3.9110712265053778,4.672162774293238,-284.0942347190109,77.50353009089989,4541.810911888527
254.49654,143.8394,433.59625,25.835188,-253.57167,33.123024,-0.0359275,0.8405674,1.0,-1.0,-0.031102229,0.820108,0.99982536,-0.9977092,-0.5874188,1.8197193,2.0,-2.0,6.6170697,0.3027336,6.927717,5.409747,0.110772,0.01115251,0.122474514,0.05598626,252.89984,143.65294,432.24597,21.620968,7,4161.103422544214,423.64959913041656,128.69559,-294.9540133748776,28.085369303358377,87786.65797485349,0.0,0,0,-294.9540133748776,28.085369303358377,4191.807263391752
281.81052,155.57245,490.9764,9.740415,-284.0796,37.43794,-0.037857566,0.8564856,1.0,-1.0,-0.03170812,0.83440375,0.99998134,-0.9969934,-0.54024285,1.848496,2.0,-2.0,6.6655607,0.27547207,6.9279146,5.5099635,0.108543366,0.01286563,0.122474514,0.0760746,281.38077,155.20091,493.62183,12.303608,8,3894.739582642976,381.55722738041766,141.04025,-240.5169772728432,136.60616672935967,76509.66114495497,0.0011,4.0933768725319775,3.697408054830376,-240.78634496686652,136.43979266429125,4123.17896386614
319.38843,186.25713,549.44,-3.1071584,-322.66693,75.33199,-0.06661863,0.86177486,1.0,-1.0,-0.059107076,0.84039736,0.99994683,-0.9958104,-0.58395314,1.8314506,2.0,-2.0,6.654764,0.23805068,6.928067,5.951127,0.10940503,0.0135851735,0.122474514,0.05931958,321.5003,187.99954,555.1246,-7.834057,9,3657.7136583455804,366.0052209301775,144.8557,-221.14952835930046,92.1417657783443,57397.218894292295,0.0014,15.097470172176612,10.30336985604022,-221.48073785053222,91.77963844015268,4148.083896970185
352.57687,197.06317,606.49255,5.027642,-354.5865,70.92905,-0.0674552,0.84735894,1.0,-1.0,-0.058770657,0.8279249,0.9999996,-0.99682945,-0.4691045,1.8499638,2.0,-2.0,6.6058307,0.2685329,6.9273944,5.585476,0.10797575,0.014091616,0.122474514,0.055797298,352.0349,196.9797,604.82996,8.571474,10,3733.3662003958625,377.44278972120463,162.63391,-214.8088741141337,81.55929298347931,52794.77067014676,0.0133,49.9024976065484,48.389906393556366,-218.37699131681447,75.8469894163758,4127.041003758264
