replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/training (s),time/epoch (s),time/total (s),Epoch
998999,94.1158,75.58753,94.205055,75.587296,0.00019684636,0.00019457407,0.011074908,0.0025078438,0.015578354,0.004292529,0.0004728708,0.0028439094,0.0065049166,-0.005323392,0.011077944,0.0025161551,0.015591718,0.004370094,0.000468463,0.0028488506,0.006509264,-0.005268095,0.01107914,0.0025157384,0.015640967,0.004643159,0.00047372357,0.0028497104,0.006671421,-0.0051702037,-0.093501575,0.8779475,0.99987113,-0.99983263,3.9943712,1.6273904,7.0820475,-0.38189825,1,1,-4.033261,0.010989197,0.0025646202,0.0151740685,0.0047675218,0.00040879395,0.0028644716,0.0061204694,-0.0052531995,3.9950683,1.629065,7.0881367,-0.38298938,-4.032796,0.53670627,-2.5540988,-5.3090534,0.00042618578,0.0021032668,0.008289311,-0.0039204215,0.0009000576,0.0011101556,0.0048371,-0.0025145258,0.9998999834060669,-0.0,1000,1,1000.0,0.0,1000,1000,-0.33301445993793016,0.6141797900950738,1.8740430260778265,-2.1701691126643077,-333.01445993793027,0.0,-333.01445993793027,-333.01445993793027,-0.116202176,0.6505666,0.9981271,-0.99972355,1,-333.01445993793027,1000,1,1000.0,0.0,1000,1000,-0.0008533766271277843,0.01560035817007674,0.0551352321861041,-0.2765324122282938,-0.8533766271277792,0.0,-0.8533766271277792,-0.8533766271277792,0.00022956474,0.0010858411,0.0026340382,-0.0018480226,1,-0.8533766271277792,0.6853157519362867,0.0032341000624001026,0.9994010700611398,27.19556622894015,28.883517150999978,36.24003909912426,0
998999,72.48448,-104.32428,61.92514,-113.853516,8.624411,9.135101,-68.64628,19.590828,-5.950675,-109.36055,-70.44347,20.698177,-4.484728,-117.896904,-74.682556,18.981333,-5.6125736,-108.73126,-76.62499,20.221588,-4.736272,-117.586174,-74.20244,19.628,-5.810912,-109.98783,-75.886635,20.72907,-3.5272515,-118.40859,-0.12870358,0.8668898,0.9999231,-0.99970806,3.9128075,1.7945364,7.8113923,-1.2393692,1001,1001,67.97485,-42.30625,11.003572,8.228243,-71.80057,-42.000782,10.928024,4.5662723,-74.195244,-41.154354,13.873344,1.2364502,-65.493225,-1.4911779,2.7287166,5.56166,-7.641404,-0.07631373,0.7573106,1.2881577,-1.2909861,0.13363896,0.1779636,0.6412785,-0.45215368,0.9080619215965271,-0.7217472195625305,2000,2,1000.0,0.0,1000,1000,0.37153870603959027,1.3564309085439532,4.424634814336487,-3.0342515104299936,371.53870603959047,0.0,371.53870603959047,371.53870603959047,-0.016162612,0.7703034,0.9999511,-0.9998863,1,371.53870603959047,2000,2,1000.0,0.0,1000,1000,0.7206290251777433,0.6226080130241538,1.5706144163945595,-0.7146533357288448,720.6290251777431,0.0,720.6290251777431,720.6290251777431,-0.037838344,0.31868887,0.5629349,-0.49349764,1,720.6290251777431,0.7100423149531707,0.0031712440541014075,0.9876491320319474,26.100382065982558,27.801244757021777,64.0445718022529,1
998999,342.79074,-101.431885,330.51767,-109.591064,13.186795,13.64894,-192.29735,40.422947,-8.2446995,-265.78625,-193.6543,41.601185,-9.165889,-278.042,-204.52002,40.36464,-9.830188,-264.22223,-206.06514,41.604774,-10.22645,-277.8755,-204.03647,41.262512,-9.344018,-264.24103,-205.56206,42.554634,-7.7164683,-275.53586,-0.08571958,0.8756564,0.99974334,-0.99992704,3.9911604,1.7908295,7.4911513,-2.0869253,2001,2001,192.75502,-161.06152,30.27062,-14.026894,-212.36667,-160.78627,30.375134,-12.32782,-214.0245,-160.71579,34.455162,-24.1076,-224.95299,-1.0199955,2.8640785,8.775471,-6.7532945,-0.06327713,0.87703764,1.4238422,-1.4518402,0.09731839,0.21975121,0.6387541,-0.6803968,0.8244054317474365,-1.354841947555542,3000,3,1000.0,0.0,1000,1000,-0.02208465678731136,0.8481651676393552,3.1490122853257922,-2.578555290186319,-22.084656787311395,0.0,-22.084656787311395,-22.084656787311395,0.014045975,0.7049649,0.99952924,-0.9998862,1,-22.084656787311395,3000,3,1000.0,0.0,1000,1000,1.2526482211545071,0.7298178414465878,2.353071679458753,-0.3325107494651574,1252.648221154508,0.0,1252.648221154508,1252.648221154508,-0.06580701,0.40790883,0.67594886,-0.6307614,1,1252.648221154508,0.684141625999473,0.005771053023636341,0.9917084400076419,28.32494796696119,30.00656908599194,94.05470191210043,2
998999,482.7965,-85.85547,493.4331,-87.6084,16.53878,16.387138,-318.36908,82.63271,-31.043163,-446.08386,-320.03705,83.31727,-35.405018,-456.97235,-336.69565,86.74063,-30.502247,-452.518,-337.66693,87.330475,-31.590584,-465.93256,-335.0157,86.155075,-30.755457,-447.82825,-336.12396,87.00912,-31.364824,-462.765,-0.08710634,0.8744221,1.0,-0.99965096,3.7531345,1.8704131,7.4781218,-1.5472783,3001,3001,320.26422,-286.29144,71.28497,-31.565174,-363.27634,-287.7561,71.567276,-37.479214,-362.65472,-286.20477,74.85498,-32.282516,-393.0619,-0.89621335,3.1239197,8.1506195,-8.11401,-0.06327536,0.92185277,1.4963107,-1.474257,0.08462068,0.23854935,0.8222647,-0.8363707,0.7491604685783386,-1.9909859895706177,4000,4,1000.0,0.0,1000,1000,0.015486174990584953,0.954533900246169,4.27721316227362,-2.589655746956255,15.486174990584894,0.0,15.486174990584894,15.486174990584894,0.09467421,0.71645045,0.9999847,-0.9998769,1,15.486174990584894,4000,4,1000.0,0.0,1000,1000,2.0890677339095642,0.9124306017164748,3.4776681260140436,-0.6604926998709605,2089.06773390956,0.0,2089.06773390956,2089.06773390956,-0.08257168,0.5209435,0.8098859,-0.75964767,1,2089.06773390956,0.7248987999046221,0.003251141053624451,0.9895689219702035,27.141817198949866,28.859536061878316,122.91979580500629,3
998999,984.2648,-73.57373,969.3733,-74.16016,19.863895,21.387495,-466.5044,89.50696,-43.24001,-639.39087,-468.4519,89.33335,-58.927795,-649.2025,-491.02362,95.778046,-45.380775,-657.444,-494.28214,96.07437,-61.127224,-675.1054,-488.84708,94.550735,-44.699554,-653.66907,-492.42255,95.74848,-63.71239,-674.63477,-0.10534438,0.87290716,0.99997985,-0.99993664,3.9013047,1.6450909,7.546066,-0.35671067,4001,4001,469.20514,-434.81598,79.189026,-43.526875,-515.34625,-434.48438,77.72538,-63.37195,-520.5545,-426.01114,83.288025,-37.570377,-582.19824,-0.5858175,2.9714003,8.611496,-7.8390036,-0.10417492,0.992132,1.5900841,-1.8216629,0.028212039,0.26156944,0.6757792,-0.9828881,0.6816176176071167,-2.523636817932129,5000,5,1000.0,0.0,1000,1000,0.04346110067387245,0.665545514165515,2.728799023901624,-2.4628336277338656,43.46110067387249,0.0,43.46110067387249,43.46110067387249,0.02951155,0.6899662,0.9999743,-0.9999747,1,43.46110067387249,5000,5,1000.0,0.0,1000,1000,1.7889229037587067,0.8959629805848855,3.5718259943789574,-0.6942116945987553,1788.9229037587065,0.0,1788.9229037587065,1788.9229037587065,-0.10232314,0.5425646,0.84162056,-0.8003057,1,1788.9229037587065,0.7104591359384358,0.0032533060293644667,1.0257615990703925,31.38131976907607,33.120793810114264,156.04379494138993,4
998999,1109.044,-45.33545,1107.4497,-42.66797,23.410812,25.257252,-576.58154,120.7216,-72.67184,-777.87445,-577.6271,121.62275,-77.472755,-774.7679,-608.1489,131.15932,-78.54951,-832.6511,-611.061,132.02673,-77.92927,-835.2796,-604.3414,128.39705,-71.32402,-829.66925,-608.4295,130.46829,-73.22277,-837.5355,-0.08970315,0.8673446,0.9999911,-0.99954766,3.8832803,1.8442644,7.5670605,-1.1373662,5001,5001,580.9567,-549.1029,111.404205,-79.591225,-655.4662,-548.6521,111.47199,-78.21992,-656.121,-543.89355,114.12183,-83.01443,-711.378,0.056224957,3.1810334,11.70606,-7.1137886,-0.0840511,1.0651808,1.8854271,-1.6651124,0.0078063942,0.27923596,0.6922386,-1.0204589,0.6209373474121094,-2.831810712814331,6000,6,1000.0,0.0,1000,1000,-0.01195838036221204,0.7649334386813047,3.8441188291078165,-2.6746756196403596,-11.958380362211999,0.0,-11.958380362211999,-11.958380362211999,0.019633347,0.6940165,0.9999812,-0.9999907,1,-11.958380362211999,6000,6,1000.0,0.0,1000,1000,2.4646217881804033,1.1684899140562444,4.904490340886849,-0.9644080936033845,2464.6217881803987,0.0,2464.6217881803987,2464.6217881803987,-0.102474734,0.64854276,0.90436965,-0.8868788,1,2464.6217881803987,0.6860529639525339,0.0030277210753411055,0.990195338963531,21.73100113600958,23.410277160000987,179.45728853240144,5
998999,1375.6294,-44.166016,1384.4537,-46.195312,29.068056,31.835281,-676.30743,134.63882,-120.94317,-953.0311,-679.2405,134.61497,-122.01519,-945.33923,-719.4383,149.59789,-120.71675,-993.1071,-725.7355,149.61206,-124.749855,-975.2295,-715.07574,147.82088,-119.95161,-947.5973,-722.54535,149.95255,-122.39376,-964.6024,-0.124081135,0.87213355,0.9998813,-0.9996438,3.7450051,1.7191103,7.506475,-0.5801037,6001,6001,682.39856,-650.4971,125.09989,-123.98435,-770.9108,-652.0288,124.6496,-127.47524,-770.80286,-649.24866,130.05939,-114.3426,-829.9556,0.70056903,3.3176982,10.451649,-7.3224363,-0.15690668,1.1600835,2.296461,-1.9219416,-0.026156804,0.2776685,0.5321806,-1.1177257,0.5665531754493713,-3.010573148727417,7000,7,1000.0,0.0,1000,1000,-0.013390982014529101,0.6275525317306146,1.8915194558116766,-2.002640242786606,-13.3909820145291,0.0,-13.3909820145291,-13.3909820145291,-0.013779149,0.6842906,0.9999285,-0.9998537,1,-13.3909820145291,7000,7,1000.0,0.0,1000,1000,3.5417611541985052,1.4754295653928495,6.599283134271934,-1.2199263141321395,3541.761154198507,0.0,3541.761154198507,3541.761154198507,-0.10875838,0.7452129,0.97124934,-0.9232234,1,3541.761154198507,0.6729707940248773,0.0031245900318026543,0.9920953291002661,25.256019614986144,26.92421032814309,206.38452686159872,6
998999,947.9302,-31.999023,877.13354,-33.73877,30.441683,33.900166,-765.99133,140.97902,-115.428925,-1030.5513,-766.37,142.87228,-124.522835,-1009.4804,-812.955,156.82008,-118.62378,-1062.0435,-818.5438,159.36516,-131.20201,-1054.5786,-810.65356,155.00566,-114.03094,-1042.2006,-815.46063,158.70522,-125.552246,-1036.6688,-0.13511482,0.8676412,0.9999997,-0.99993193,3.9320316,1.6838657,7.3302565,-1.4329354,7001,7001,771.67993,-745.5862,135.20708,-115.71405,-860.341,-744.76874,136.33673,-125.24137,-857.15717,-740.8462,138.6897,-137.05402,-912.19965,1.0656178,3.5035334,11.152252,-9.571304,-0.16801603,1.2260749,2.0418196,-2.119414,-0.10348883,0.30546704,1.2031865,-1.2982025,0.5180816054344177,-3.2445194721221924,8000,8,1000.0,0.0,1000,1000,0.1472954178849804,0.8082004342186757,3.1771490158937583,-2.4086610919008393,147.2954178849802,0.0,147.2954178849802,147.2954178849802,-0.08892315,0.6930934,0.99999785,-0.9999876,1,147.2954178849802,8000,8,1000.0,0.0,1000,1000,3.7441720301416046,1.5066409873069688,7.111209340889377,-0.9481978456923774,3744.172030141602,0.0,3744.172030141602,3744.172030141602,-0.1153951,0.77986497,0.9665154,-0.9626447,1,3744.172030141602,0.6867041300283745,0.0030754919862374663,1.0815932869445533,21.7022579300683,23.473630839027464,229.86177662061527,7
998999,800.8585,-30.732422,829.9989,-29.77246,32.691364,35.8799,-787.4225,172.60855,-157.77083,-1017.78455,-787.35675,174.85687,-157.66179,-993.2636,-840.0626,190.66751,-160.56366,-1105.995,-844.16864,193.98584,-163.8669,-1076.3633,-836.0348,189.35924,-161.1349,-1086.6829,-840.6413,193.80058,-159.29324,-1059.9015,-0.09391308,0.8680391,0.99995625,-0.99982935,3.7390175,1.8874811,7.526094,-2.0851521,8001,8001,792.3312,-769.4103,167.03384,-156.72252,-890.5912,-768.6898,169.45312,-155.97078,-895.0632,-770.6106,169.99626,-172.84637,-951.3207,1.9226203,3.7684076,10.342983,-8.146044,-0.079236336,1.2962401,2.317062,-2.2183547,-0.12184926,0.3069118,1.0989759,-1.3362094,0.47513043880462646,-3.0339043140411377,9000,9,1000.0,0.0,1000,1000,-0.2558134290653491,0.8390762970433735,2.883980182530636,-2.857366556344898,-255.81342906534908,0.0,-255.81342906534908,-255.81342906534908,0.13992165,0.8309103,1.0,-1.0,1,-255.81342906534908,9000,9,1000.0,0.0,1000,1000,3.9410875450763725,1.6170546852093235,7.236348313067458,-1.2470669570898245,3941.087545076376,0.0,3941.087545076376,3941.087545076376,-0.10091052,0.8100152,0.9871925,-0.9674798,1,3941.087545076376,0.6983973599271849,0.004705218016169965,1.0357557480456308,24.770859941956587,26.509718267945573,256.37516116257757,8
998999,507.14417,-48.995117,498.18127,-54.168945,38.147125,40.558525,-840.6672,127.60693,-182.33662,-1023.70337,-840.0834,127.95582,-191.64548,-1013.4713,-907.0187,145.77834,-195.0706,-1131.9506,-909.58026,145.65321,-190.72209,-1125.9937,-903.5436,142.46599,-191.67183,-1102.9421,-907.83044,144.51056,-190.60191,-1105.0502,-0.11464312,0.88634247,0.99999475,-0.999437,3.9892068,1.6968975,7.661163,-0.033810597,9001,9001,845.62585,-825.77454,123.73466,-191.45628,-920.6066,-824.32587,124.195335,-192.84901,-925.90576,-834.1155,127.243645,-192.73683,-975.85846,3.1683972,3.9175596,13.254116,-10.467527,-0.15660612,1.4432758,2.4263916,-2.320188,-0.15117751,0.28456593,1.0614686,-1.366871,0.43778181076049805,-2.33878493309021,10000,10,1000.0,0.0,1000,1000,0.2460799407635159,0.8674457268774786,3.586882718034839,-2.042071146077839,246.07994076351562,0.0,246.07994076351562,246.07994076351562,-0.10104456,0.6962369,0.9998312,-0.99994403,1,246.07994076351562,10000,10,1000.0,0.0,1000,1000,4.335581657720761,1.652242223666351,7.537511863684676,-0.6782383460070727,4335.581657720755,0.0,4335.581657720755,4335.581657720755,-0.11884349,0.8433012,0.99093217,-0.9784597,1,4335.581657720755,0.7312244359636679,0.003012216999195516,1.037906605983153,25.66804012202192,27.440183380967937,283.82027806853876,9
