Q_target Mean,Q_target Std,Q_target Max,Q_target Min,Actor Loss,Critic Loss,Actions Mean,Actions Std,Actions Max,Actions Min,Mid Actions Mean,Mid Actions Std,Mid Actions Max,Mid Actions Min,Latent Actions Mean,Latent Actions Std,Latent Actions Max,Latent Actions Min,Latent Actions Norm Mean,Latent Actions Norm Std,Latent Actions Norm Max,Latent Actions Norm Min,Perturbation Norm Mean,Perturbation Norm Std,Perturbation Norm Max,Perturbation Norm Min,Current_Q Mean,Current_Q Std,Current_Q Max,Current_Q Min,Training Epochs,Eval_critic/Reward,Eval_critic/Return,Eval_critic/Average_Q,Eval_critic/Error Mean,Eval_critic/Error Std,Eval_critic/MSE,Eval_critic/Positive Error Percentage,Eval_critic/Positive Error Mean,Eval_critic/Positive Error Std,Eval_critic/Negative Error Mean,Eval_critic/Negative Error Std,AverageReturn
14.358329,7.7954164,29.255531,-5.805246,-14.425717,1.8045937,0.28196335,0.6472059,1.0,-1.0,0.24730586,0.6468192,0.99779767,-0.99999195,0.008689156,1.8077083,2.0,-2.0,6.2446733,0.4676171,6.9238505,4.7006903,0.11491516,0.006924272,0.122474514,0.09173146,13.962719,7.538383,26.607948,-4.0019627,1,481.041755116203,200.036867726501,14.496788,-185.54007998019023,132.59080573433786,52005.443044336316,0.0327313769751693,7.3398972311426025,4.889051794881678,-192.06694035256905,129.89577502111376,558.447286332761
26.185469,12.8599615,50.956345,0.8756874,-26.64951,6.460002,0.33481893,0.6560463,1.0,-1.0,0.2918427,0.65728146,0.9994819,-0.99986774,-0.08930352,1.7844865,2.0,-2.0,6.170888,0.47805226,6.9047623,4.9258337,0.116197236,0.0070291176,0.122474514,0.08694122,26.173264,12.841249,50.36492,-3.0966592,2,709.9590175493894,245.89799155005488,29.002785,-216.89520665053718,126.37513781928764,63014.206126823185,0.061183949145808506,10.513027385351279,7.4585852368803,-231.7157178826687,115.83577710584208,340.9594620870064
40.50914,16.70435,72.38381,-5.050536,-41.072803,16.78883,0.31158456,0.6303412,1.0,-0.94999367,0.26702988,0.634284,0.9978907,-0.9999937,-0.09393438,1.8036908,2.0,-2.0,6.244448,0.3903355,6.859068,5.0585923,0.117977686,0.0053124046,0.122474514,0.10077653,41.04539,16.059168,73.075584,2.4571285,3,1094.8892940436278,288.83314816399036,45.66993,-243.16321774105495,114.42016296099328,72220.32415420395,0.04866743916570104,12.647282199135176,9.948722709128727,-256.24974757965174,101.18166358520315,594.4331352176861
50.224644,21.387312,84.52224,-1.9127475,-51.10073,23.816631,0.29013082,0.6207513,1.0,-1.0,0.253357,0.6232967,0.996259,-0.99999976,0.03773884,1.8079631,2.0,-2.0,6.2526336,0.38267064,6.893194,4.811048,0.11506694,0.0068755136,0.1224745,0.0943933,50.733883,21.676197,82.80533,-6.3845525,4,186.13458559176757,100.42080751600187,40.39123,-60.02957907803064,79.58264660837376,9936.948005478842,0.30883813306852037,19.11135018151173,15.371746020853351,-95.3928391350963,70.77133552055648,475.7980547399403
66.030716,22.547256,97.365555,-0.18623888,-66.35901,20.935177,0.2855031,0.64186925,1.0,-1.0,0.25500178,0.6419608,0.99974555,-0.9999981,0.2338325,1.7875683,2.0,-2.0,6.2332683,0.38379025,6.9225025,5.3358116,0.11271052,0.007912173,0.122474,0.08712705,66.54794,22.754282,98.50052,-0.48095942,5,365.06512310258205,188.0821578178043,58.69886,-129.3832974378983,120.98253253366352,31376.81083416261,0.24356435643564356,21.565968787413915,15.185429965590204,-177.98738054186006,97.85858874913218,437.29343530820614
73.43311,28.43218,111.3797,5.764063,-73.77592,20.01902,0.3292594,0.6591908,1.0,-1.0,0.29985988,0.658534,0.99974966,-0.9999403,0.02982776,1.8064866,2.0,-2.0,6.244745,0.4178103,6.8987246,4.824614,0.1125928,0.008139702,0.12247451,0.08727954,72.93137,28.041912,112.44938,1.6245899,6,423.5907720257601,193.92772726926086,71.781654,-122.1460654046824,109.93901157485031,27006.247559900024,0.21880762138905963,24.4883993144648,19.411515942520985,-163.21755985001394,87.50466147786406,420.97267856363624
83.54105,30.449286,129.01874,0.49973226,-84.10008,51.70224,0.23558177,0.67683226,1.0,-1.0,0.20795803,0.67486525,0.9998794,-0.9999986,0.00919775,1.826762,2.0,-2.0,6.3193774,0.33346272,6.924544,5.3096185,0.1139622,0.007662918,0.12247448,0.090593144,83.227615,30.339037,130.70102,4.095395,7,675.6900378319333,214.81608032189465,86.670334,-128.14574670068293,98.81599426598788,26185.93312025134,0.1661819692563357,23.25559336960653,17.304197258365107,-158.32040341623642,78.5623188362021,432.67589100805037
96.32031,35.05082,150.87721,2.0797527,-96.591835,36.868065,0.2713048,0.6301592,1.0,-1.0,0.24126977,0.6294575,0.9999876,-0.9999977,-0.0028147595,1.8408155,2.0,-2.0,6.3697505,0.29933208,6.891715,5.5115976,0.11395138,0.007744066,0.122474425,0.0898829,95.909256,35.323547,147.54155,1.9685915,8,699.8831937305652,221.69200329620253,96.68841,-125.00359698035102,104.3778420104297,26520.633160780257,0.19171597633136095,31.65458224712283,23.27521970779872,-162.16117389814133,78.4131747329788,338.4689665607988
103.90789,37.58877,166.39148,-10.116777,-104.82657,48.33445,0.31964117,0.6328008,1.0,-1.0,0.2901414,0.6265959,0.9999239,-0.99998325,-0.07516922,1.8334689,2.0,-2.0,6.3495116,0.30135405,6.8562536,5.278308,0.11371759,0.007964571,0.12247451,0.086822614,104.25615,36.332703,168.11934,7.920444,9,1441.9591217855252,287.67830664829313,117.78275,-169.8955583641709,89.63657210589203,36899.21581076819,0.0938987451319775,28.306662172104776,20.608497702218152,-190.43513900236186,65.80631099571703,653.4456642181276
110.37851,41.486004,177.61717,-1.0446203,-111.4072,289.11804,0.24941188,0.66396934,1.0,-1.0,0.22762209,0.662723,0.9991979,-0.9999333,0.04374377,1.8359442,2.0,-2.0,6.352412,0.34367937,6.9125085,5.053338,0.112449095,0.008822174,0.12247447,0.07978437,110.99264,40.53149,177.50949,-0.06813523,10,723.4281234127011,243.6802380737271,120.2239,-123.45633940976339,109.52761907518631,27237.76708073781,0.21027667984189724,32.487563637740394,23.86003150757856,-164.97894022121085,82.70187834649685,624.6938666844375
