replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
200918,10.026794,11.476276,0,0,0.19205096,0.11821695,0.09304248,0.37049854,-0.06715049,-0.071563914,0.14003603,0.35137826,-0.42570108,3.1262956,1.0366763,5.6277514,0.9346114,0.24205095,0.046002146,0.3807685,0.14186499,1.4012713,0.9386005,6.6278667,0.012832077,3.6861472,3.631637,38.742294,0.013646584,1.0010005235671997,0,0,4993,734,6.802452316076295,0.6606449514023677,12,6,0.38402203855452666,0.4366085823422095,1.0132539295115688,-1.4292804699228308,2.6122916055895797,0.39537937334163187,3.9123776722846273,-0.5697882802987306,-0.7560435,0.2966062,0.9951358,-0.9999083,734,2.6122916055895797,5.6242210399359465,0.01964001706801355,0.04573307209648192,63.719868337968364,69.4094624670688,71.8912383641582,0
200918,1.0147998,1.003991,0,0,0.17260584,13.376123,4.235629,22.625372,3.690617,13.365824,4.2354493,22.587616,3.902148,13.340353,4.4202156,22.850222,2.7500541,0.11292058,0.03468781,0.2596133,0.048977297,0.11627923,0.14391701,1.777608,0.00017863074,0.18529768,0.21663105,2.7336354,0.0013046004,2.7470943927764893,0,0,9967,919,26.886486486486486,0.9825950644228758,30,25,1.6983523650158676,0.4495844068367,2.315432845919741,0.9989143632202167,45.66272791129149,1.73512984969981,51.43716232142654,42.0652990780444,0.32958454,0.22987965,0.9332016,-0.5447297,185,45.66272791129149,5.640552348922938,0.006167182931676507,0.017772554885596037,53.643843167927116,59.30833525466733,131.2041158969514,1
200918,1.7824739,1.7641246,0,0,0.90026784,26.685717,8.486078,43.25009,9.193396,26.638664,8.46109,42.852398,9.435966,26.818844,8.588166,43.186356,4.533663,0.10884483,0.03229823,0.22680476,0.037308633,0.10083336,0.1274723,1.1730361,0.00060623774,0.16193315,0.19531399,1.7693695,0.0020118447,15.328384399414062,0,0,14967,1097,28.089887640449437,1.5113090496503707,34,25,1.7493617910742914,0.43878966972496797,2.3525216577322214,1.0031405443586459,49.139376153772226,2.884181686779491,60.33688415416424,42.97368136436536,0.34176692,0.30697575,0.89483446,-0.34472966,178,49.139376153772226,5.639142188010737,0.014133450109511614,0.044217664981260896,65.99958851304837,71.69708181614988,202.9033179981634,2
200918,1.6415677,1.5117538,0,0,7.421187,39.82332,11.810671,64.78865,7.9927535,39.796555,11.824913,64.92877,7.116023,39.61828,11.88567,65.26258,2.8607898,0.10903479,0.034534406,0.23742858,0.047479406,0.117555335,0.15917681,1.7121783,0.00012570503,0.18654352,0.27814552,3.7628086,0.00031509247,125.99072265625,0,0,19854,1137,122.175,22.101908854214383,129,25,2.6943307198932662,0.9985628709517573,4.333068223620012,1.0009769788982976,329.1798557029598,65.20731542660901,350.954702736348,43.68776379746164,0.07938209,0.47615436,0.9763922,-0.97197205,40,329.1798557029598,5.547266697045416,0.005302418954670429,0.017958745127543807,79.4389134440571,85.00944130518474,287.9168116489891,3
200918,3.0558717,2.8653302,0,0,69.14366,53.146564,16.283987,85.229225,-3.5091522,53.19398,16.251097,84.768906,-3.6661246,52.807133,16.367062,85.08075,-5.8894854,0.10855907,0.036777526,0.29626006,0.0426155,0.10227506,0.15368955,1.8552443,0.00019153638,0.16967922,0.22683696,2.2350771,0.0010771373,1183.3736572265625,0,0,24825,1181,112.97727272727273,16.272520948412662,132,86,2.31737800974073,0.7817678802172493,4.2583587360197175,0.9894240943203477,261.8110474186629,66.2954793843334,348.88792737183746,164.07161521531884,0.040012043,0.38598976,0.95451957,-0.96396023,44,261.8110474186629,5.00231907190755,0.005320786964148283,0.0177895228844136,66.48921219911426,71.51464158087038,359.4336550165899,4
200918,3.9611607,4.188979,0,0,684.9192,64.742065,19.432411,101.03737,-7.7222457,64.629395,19.387976,102.60992,-6.9067044,64.66632,19.515747,101.933044,2.109343,0.10823425,0.03421606,0.23117845,0.046748165,0.086761355,0.11793746,1.2673994,0.0001429034,0.15241322,0.19601901,1.6453408,0.00015858136,11787.9169921875,0,0,29819,1224,116.13953488372093,3.166550432905177,125,111,2.608398523745014,0.9680032270920677,4.301781612259393,0.9735906684661322,302.9381913391302,10.60338573019745,327.6752393544981,284.38481953490293,0.022379838,0.3787329,0.9641335,-0.91924644,43,302.9381913391302,5.2041307389736176,0.009238271974027157,0.032209389144554734,81.2791958048474,86.5247742049396,445.9603800724726,5
200918,2.512405,2.371213,0,0,1288.228,75.704315,21.573357,118.88271,3.9724956,75.83806,21.569784,119.786545,3.163776,75.906075,21.476513,118.76128,2.9546974,0.10848546,0.038497858,0.2599875,0.04274677,0.09599026,0.14607662,1.8007585,0.00017131605,0.16063902,0.23386592,2.4262383,0.00092899654,22026.466796875,0,0,34723,1270,106.6086956521739,5.293467101139919,117,91,2.372590421142111,0.7982901446469481,4.029773162492173,0.9714418502935016,252.93877011480242,22.422091612994073,283.5127598095294,180.15146913114978,0.06216039,0.32818693,0.9379362,-0.8702321,46,252.93877011480242,5.411497447872534,0.005240610102191567,0.017927109031006694,66.81874238699675,72.25340755400248,518.216844049748,6
200918,2.9683554,3.0738034,0,0,1211.608,84.82895,26.43442,128.03748,-8.913446,84.69707,26.438433,128.22714,-8.428736,84.89633,26.797113,129.322,-8.203743,0.10500692,0.03428224,0.23860256,0.041717894,0.092073,0.1328619,1.0944353,9.590924e-05,0.15184003,0.19564003,1.8758447,0.00023899584,22026.466796875,0,0,39635,1310,122.8,7.681796664843453,133,97,2.7173005521773965,1.0504052952629301,4.50878510324462,0.9536509927102544,333.6845078073843,43.63214289977281,380.0986881195436,187.80689975733648,0.010693761,0.44216472,0.9819298,-0.986238,40,333.6845078073843,5.462524912087247,0.007650171872228384,0.025704808998852968,77.51381621696055,83.00969610991888,601.2284634234384,7
200918,4.0273175,3.5323648,0,0,1372.3899,98.97139,27.32637,147.22124,-6.723674,98.94028,27.3838,146.25664,-6.6000805,99.0092,27.882322,147.10875,-8.922503,0.1123064,0.03614774,0.23231244,0.04045579,0.0964365,0.15252925,1.6191757,0.00012629463,0.17931363,0.2489413,3.1678517,0.00047368032,22026.466796875,0,0,44585,1354,112.5,10.487004945515794,135,95,2.504918474472287,0.9490073677415419,4.509527859311649,0.9563538869117385,281.8033283781323,55.35529294160728,388.7703256463443,187.40162125663443,0.044883203,0.3988869,0.9976231,-0.9851806,44,281.8033283781323,5.041389791993424,0.007878409931436181,0.02263609506189823,83.92622582009062,88.99813011707738,690.2291450900957,8
200918,19.09494,21.182762,0,0,1470.8547,107.69867,32.219944,161.33047,-7.660519,107.72815,32.191967,161.03545,-6.403009,107.29792,32.70087,161.13129,2.19774,0.11677669,0.04106309,0.2792816,0.03564518,0.10787615,0.17067999,1.9326372,0.00020490172,0.19619447,0.31346905,3.7068448,0.0005821318,22026.466796875,0,0,49502,1397,114.34883720930233,15.847945682922063,151,87,2.509081516475877,0.988003001319197,4.982082113857855,0.9398171102933999,286.9105538723694,77.37934571114037,457.38416842345606,166.7861280325679,0.06018168,0.41589326,0.9990897,-0.99436885,43,286.9105538723694,6.790176819078624,0.005772235104814172,0.022412536200135946,53.713146538008004,60.53150812839158,750.7627003081143,9
200918,28.33115,30.941536,0,0,1393.9875,111.67006,33.616745,178.67142,7.333201,111.78902,33.70604,177.71857,7.05619,111.722176,34.946957,181.15201,2.3325267,0.11328694,0.04667195,0.3140921,0.03438379,0.10786718,0.16027698,1.3667533,8.49988e-05,0.20857373,0.40455604,4.455783,0.00070577685,22026.466796875,0,0,54434,1438,120.29268292682927,11.160129167971402,143,94,2.636687444077939,1.0074671002980953,4.635823512583561,0.9135827240050688,317.17420668761935,56.63123309524991,417.49668141015707,186.33310514677558,0.029253986,0.4053261,0.9977,-0.987506,41,317.17420668761935,5.789265847066417,0.00827775802463293,0.029601693153381348,75.32815876579843,81.15530406404287,831.9204632402398,10
200918,6.79711,7.5068555,0,0,1310.7827,120.316345,38.18067,184.47217,-16.0782,120.365715,38.260178,185.56664,-13.108456,120.768715,37.801987,185.1166,-23.323093,0.10950944,0.039991017,0.24488032,0.04058523,0.096628,0.15023336,1.5790476,0.00012962028,0.17295259,0.25632003,2.5544307,0.0005650831,22026.466796875,0,0,59318,1480,116.28571428571429,18.390325762004682,160,92,2.467654032381564,0.9152857189826271,5.12996304753879,0.9181195851266878,286.9529117655133,85.15879575595399,483.7270067218507,184.4832190081314,0.031327847,0.36703095,0.9980072,-0.9969787,42,286.9529117655133,5.426676037022844,0.005869033979251981,0.020356856053695083,73.75173545186408,79.20463737891987,911.1278906012885,11
200918,15.403879,11.473417,0,0,1314.5491,124.0241,43.08468,190.5207,-40.295033,124.07474,42.767143,188.88171,-28.259344,124.86085,42.448505,193.5069,2.7549825,0.10968043,0.039392233,0.25513348,0.049872126,0.09765887,0.14059804,1.1581376,2.8551149e-05,0.18018882,0.288236,4.403578,0.00036014285,22026.466796875,0,0,64308,1525,110.88888888888889,19.792503880927832,143,87,2.501027114113697,0.9258240839210545,4.95873359004726,0.9156281536409323,277.3361177650521,88.29637089778353,422.68027654745873,181.8349497860456,0.040256973,0.3549673,0.99903566,-0.98230964,45,277.3361177650521,5.264713093871251,0.012648158008232713,0.04641149681992829,78.38383799907751,83.70761074777693,994.8378173229285,12
