replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/training (s),time/epoch (s),time/total (s),Epoch
200918,37.12706,27.37122,37.083267,27.370724,0.0001693067,0.00016133639,-0.0054890676,0.0007725694,-0.0026875804,-0.0075680967,0.0016643768,0.0010956449,0.0048902878,-0.00063670333,-0.0054865023,0.0007668711,-0.0027716006,-0.0076840855,0.0016638506,0.0010960482,0.0048483103,-0.00053140987,-0.0054919035,0.000772713,-0.0026013853,-0.0077902945,0.0016652759,0.001100829,0.0048842477,-0.0006143865,0.088050865,0.5844188,0.9999957,-0.9998799,2.9416187,1.0315163,5.244956,0.87351656,1,1,-1.9840727,-0.0055519682,0.00080458855,-0.002801247,-0.0073217964,0.0016985512,0.001081851,0.0046542548,-0.00012626569,2.942439,1.0314914,5.2466917,0.8746268,-1.9895736,0.31784132,-1.1645644,-2.717196,0.0008651393,0.000324411,0.0019919146,-2.1610816e-05,0.00029944713,0.0008464596,0.0020178817,-0.0012105086,0.9998999834060669,-0.0,998,103,9.689320388349515,1.0336956624626146,13,7,0.6244141974939798,0.20984980560009056,1.0341005199328426,0.07721726287766982,6.050149214553319,0.7772081891538299,8.729252577758707,4.518295875858295,-0.0780106,0.6324332,0.9974301,-0.9979622,103,6.050149214553319,974,4,243.5,65.1056833156676,314,168,1.02312121163588,0.18014972235354132,1.723782373717012,0.3385869571971117,249.13001503333678,65.00686629595342,331.0598514655192,159.63763100968097,0.00097727,0.0002700587,0.001393619,0.000719074,4,249.13001503333678,0.8063434280920774,0.006498293019831181,1.1541074300184846,28.933491613017395,30.90044076414779,37.162068761885166,0
200918,24.659306,19.0433,24.001411,18.697956,1.7636654,1.8328071,7.1347747,4.075966,23.402304,-0.5092156,7.1558,4.1786685,23.80974,-0.82073504,5.9035797,4.131236,22.98554,-0.55208176,5.8413215,4.258505,22.327347,-0.89965993,7.1610174,4.0543237,23.914843,-0.5764711,7.1800604,4.165856,23.676022,-0.86900544,0.056166735,0.5656221,0.9992983,-0.9984777,2.9282966,1.0910528,4.99591,-0.3549624,1001,1001,-8.530568,8.921787,3.7148263,21.60381,-0.057916526,9.047586,3.774536,20.860117,0.56142336,9.600157,4.086996,22.012524,0.76341563,-1.7480218,0.9566277,2.3176079,-4.57652,0.0474492,0.3487643,1.042625,-1.3094639,-0.26674488,0.32006294,0.4732665,-1.114314,0.9060118794441223,-0.46817803382873535,1950,111,119.0,63.610140700992005,227,23,2.802876569436782,1.0171483778121957,4.643128394940389,0.9442468656998597,333.54231176297696,207.30674496153674,699.0021328429293,39.45763484567961,0.14086555,0.57973874,0.99980605,-0.9999166,8,333.54231176297696,1965,27,43.08695652173913,1.501102304489745,46,40,1.6987639559426695,0.400126003700653,2.164006115949866,0.9987050806949888,73.1945687103994,2.6875712226429878,78.64118553500376,67.79310409537385,0.12478407,0.13723277,0.4323606,-0.07128311,23,73.1945687103994,1.1079117050394416,0.003700838889926672,1.5643681329675019,33.66227434412576,36.33825502102263,73.50602254271507,1
200918,26.481098,18.076027,26.35254,18.117027,2.0018957,2.0162277,10.519847,6.818091,31.893557,-3.6086166,10.608299,6.8207235,31.638622,-3.8521345,9.179366,7.0629716,31.757723,-3.6195068,9.224116,7.094543,31.258867,-3.8949294,10.47541,6.7988296,31.965744,-3.6340764,10.5931425,6.8123837,31.83345,-3.9119458,0.06259382,0.5525771,0.9999942,-0.9996307,2.8968935,1.0549806,5.3263516,0.2242127,2001,2001,-11.788975,12.615051,6.2549605,30.390985,-3.107341,12.708692,6.2165556,30.41825,-3.318453,13.365085,7.116855,34.361744,0.53096956,-1.6766404,0.945277,2.9065232,-6.1999817,0.065678574,0.3526147,1.4405804,-1.254808,-0.28259954,0.3328638,0.6015455,-1.1316167,0.8212547898292542,-0.920471727848053,2870,120,102.22222222222223,29.738780434449474,127,23,2.4056859580588568,0.8806915310001399,4.424271709468042,0.9632245262568573,245.91456460157204,86.72727894526781,340.8877171997066,39.8423490731233,0.13664755,0.54460436,0.99986845,-0.9998631,9,245.91456460157204,2860,35,111.875,0.7806247497997998,113,111,2.55246042009012,0.8772654925588127,3.914234990231268,1.003549538626188,285.55650949758217,3.929341076800016,291.7791630264491,280.09690721621496,0.033457138,0.20999543,0.50507975,-0.5774443,8,285.55650949758217,0.8547727558761835,0.0030742320232093334,1.1763788440730423,26.71889223298058,28.753118064953014,102.26254902570508,2
200918,25.663916,17.548248,25.825754,17.65512,2.2774043,2.3009431,12.558408,8.7734375,43.283054,-7.4985447,12.603236,8.846578,43.761475,-8.064514,10.753813,9.201063,40.796993,-7.871295,10.779744,9.371545,41.55659,-8.479421,12.465081,8.775478,42.28646,-7.9044876,12.523486,8.822327,41.274174,-8.632095,0.045843136,0.56201845,0.99851394,-0.9997895,2.96023,1.0439241,5.0681973,0.7859499,3001,3001,-13.566391,14.6738,8.176001,43.30557,-6.8160267,14.746209,8.143379,43.59284,-6.635419,14.275938,8.493318,41.790054,-3.1140823,-1.4669666,1.266896,2.9467382,-4.42196,0.04099418,0.42590943,1.3802662,-1.3871257,-0.3054949,0.37029132,0.74508905,-1.2245451,0.7445048689842224,-1.317474603652954,3850,131,89.0909090909091,32.37129633558534,133,23,2.236583969237602,0.7376974613191251,4.426158440851674,0.6674985898655538,199.25929907753186,85.72874513171317,346.4624183641357,39.64515442360458,0.16779976,0.5185298,0.9998713,-0.9995757,11,199.25929907753186,3823,42,137.57142857142858,0.4948716593053935,138,137,2.789376386161338,0.9862237757622332,4.261856900917495,1.0008588644675487,383.73849426762405,1.657788708553999,385.61936943315857,381.43966926039695,-0.016202891,0.31869972,0.8031957,-0.8543052,7,383.73849426762405,0.8307537022046745,0.0030467140022665262,1.162573590874672,24.53084222995676,26.527216237038374,128.79314504470676,3
200918,25.917053,17.544022,25.39672,17.453415,2.3472056,2.3929877,16.419647,10.9495735,46.97714,-12.088115,16.260477,11.037521,48.492367,-12.867601,14.289644,11.487719,44.83953,-12.783954,14.095233,11.626743,46.623386,-13.5445,16.361105,10.896936,45.889175,-12.77972,16.181025,10.997567,47.78175,-13.58909,0.044346128,0.5755652,0.99995637,-0.9997268,2.9604015,1.0928434,5.274541,0.85480624,4001,4001,-17.202904,18.40446,10.211891,45.53638,-5.376946,18.30733,10.283763,47.15581,-6.05199,18.55946,10.455502,46.64613,-4.6916866,-1.3854502,1.4065984,5.6245556,-5.69606,0.070972495,0.44966376,1.485845,-1.4864796,-0.338799,0.41778946,0.7095033,-1.5373919,0.6750316023826599,-1.7230337858200073,4810,142,87.27272727272727,31.823635896184022,125,23,2.259116480367992,0.7543747573261859,4.370266536043654,0.9517556346563526,197.15925646847936,86.02728203110146,326.74740620509385,40.31922459848424,0.15945402,0.52039933,0.9996181,-0.99904585,11,197.15925646847936,4750,49,132.42857142857142,0.9035079029052513,134,131,2.7911790689232814,1.0166548715674402,4.375612778131826,1.0038251100342845,369.6318566988401,2.888636136826925,374.61344437804917,365.30606331671356,0.002334428,0.32674956,0.8267185,-0.8574311,7,369.6318566988401,0.8504948450718075,0.00346680311486125,1.1861253660172224,29.432704081060365,31.472791095264256,160.2688607017044,4
200918,25.7502,17.37841,25.181915,17.28482,2.5003529,2.548035,17.440723,10.836087,46.86026,-15.420964,17.209234,10.966497,45.931343,-16.07377,14.891073,11.307285,45.598267,-16.806946,14.6226015,11.567277,45.161503,-17.90877,17.427475,10.863249,46.9673,-16.772263,17.206156,11.000015,47.708324,-17.860746,0.0902308,0.56506234,0.99958146,-0.99969673,2.9416273,1.0644923,5.2854414,0.4274455,5001,5001,-18.205189,19.235603,10.275283,47.604034,-8.582275,19.081442,10.236476,46.89104,-8.2958355,18.970013,10.6269245,44.44784,-11.083187,-1.1104496,1.2917686,3.3710358,-4.927811,0.03296378,0.483669,1.435081,-1.6723806,-0.458796,0.44895166,0.6656494,-1.746548,0.6120893359184265,-2.0173251628875732,5774,153,87.63636363636364,30.475840587326417,117,24,2.1020965780227177,0.5505018525818814,3.964352730456551,0.8899789413428874,184.22010011035448,70.07239513905301,271.14457125316227,41.55838294860765,0.13711849,0.47854245,0.9983254,-0.9981733,11,184.22010011035448,5744,56,142.0,1.927248223318863,145,140,2.787561089567942,0.9356706987303686,4.027447763277569,1.0019695223401826,395.8336747186477,5.0092110460769925,403.445634771269,390.23302383683506,-0.022424366,0.37667072,0.7602438,-0.8859901,7,395.8336747186477,0.7937365320976824,0.0030381940305233,1.1175689999945462,26.398816282860935,28.313160008983687,188.58526241895743,5
200918,27.375334,17.106346,26.953644,17.011078,2.8102975,2.9369009,19.430328,11.109772,46.723698,-17.448727,19.447277,11.310361,49.81532,-18.658854,16.390072,12.052009,47.2342,-19.675322,16.270725,12.492265,49.768642,-21.153442,19.289478,11.175203,47.349785,-19.594122,19.30418,11.37849,50.134792,-20.933186,0.090483226,0.5769776,0.9997764,-0.999807,2.9134564,1.1087048,5.0695496,0.05604037,6001,6001,-20.073006,21.370667,10.46297,45.622227,-11.5684395,21.451458,10.509661,47.698486,-12.257066,21.69592,11.210956,47.52937,-13.442089,-1.1944277,1.378826,4.389022,-5.484542,0.08502165,0.52423084,1.8946265,-1.7833538,-0.39722314,0.43645033,0.6678891,-1.5940739,0.5550897121429443,-2.4685356616973877,6736,164,87.45454545454545,18.792472556675147,102,30,2.1413352831769985,0.6056894631037929,3.37199065417325,0.9541570513952072,187.26950385602476,45.04970588616612,241.72061937909928,52.1052596799614,0.16162568,0.49689645,0.9996659,-0.9915216,11,187.26950385602476,6689,63,135.0,0.7559289460184544,136,134,2.7953920393160607,0.9694952059433536,4.183930113764026,1.0067062839873104,377.37792530766814,2.1935366772961764,380.3423622123689,374.0713726251476,0.020215698,0.406611,0.910627,-0.8745006,7,377.37792530766814,0.80853311996907,0.003024016972631216,1.127808160847053,23.090993121964857,25.03035841975361,213.61851439322345,6
200918,25.438717,16.207428,26.066532,16.3152,2.931143,2.9753869,23.33775,11.612121,45.49663,-18.399706,23.384644,11.6987505,44.903282,-20.057467,19.737015,12.652738,42.14152,-22.385895,19.738821,12.961282,42.84813,-23.201803,23.205708,11.582389,46.528255,-19.725,23.249685,11.683115,45.834904,-20.057806,0.082842246,0.5547512,0.99992824,-0.9987879,3.0807214,1.026119,5.053255,0.75353557,7001,7001,-23.964403,24.981524,10.997427,46.704357,-11.054972,25.03292,11.053501,45.98441,-11.924814,24.931292,11.275293,48.043053,-12.379213,-0.75075924,1.6571605,4.9082828,-9.2519865,0.063586466,0.58240503,1.965796,-1.9133189,-0.5133979,0.48722628,0.75303924,-1.9226279,0.5034298896789551,-2.5738232135772705,7653,173,101.88888888888889,15.271210709803261,141,88,2.2195024086806305,0.6797965781083772,4.242303487017924,0.9330173912042914,226.14263430668203,63.93728108637002,394.9084844689593,185.28945416702243,0.12536731,0.50464964,0.99964625,-0.9998925,9,226.14263430668203,7673,70,140.57142857142858,1.049781318335648,142,139,2.8085157982308435,0.9442120045364978,4.129759793606863,1.0034867916878754,394.7970779227357,2.984523480094157,399.0361930306153,389.66248955801586,0.006036497,0.44045883,0.91591054,-0.92142016,7,394.7970779227357,0.7825002858880907,0.0030210139229893684,1.1100828358903527,23.8897309130989,25.785335048800334,239.40675885044038,7
200918,29.08199,17.010132,29.042017,16.696777,2.9240618,3.0074224,26.76618,11.260175,57.21833,-19.246355,26.831982,11.445156,59.259373,-21.250795,23.227917,12.257081,56.72857,-22.194372,23.149864,12.640564,59.503536,-23.031723,26.655252,11.219943,57.73931,-19.546314,26.698856,11.389839,59.78227,-23.01019,0.07659682,0.5645235,0.99946463,-0.9997189,2.8980355,1.0962914,4.989656,0.4513607,8001,8001,-27.370314,28.396173,10.716108,56.640217,-9.575038,28.539715,10.730929,59.758823,-9.62269,26.725899,10.700022,55.88156,-17.865416,-1.0037172,1.5244823,4.2301917,-6.3809237,0.060144078,0.55742925,2.1960642,-1.920873,-0.49158025,0.45582217,0.6162612,-1.9466025,0.45656049251556396,-3.138660430908203,8559,183,90.6,24.719223288768603,123,27,2.2034825354548504,0.6594342044801679,3.8853702350290313,0.8685070136713351,199.63551771220946,71.47752939327465,325.9966239329559,47.72938819763035,0.16638477,0.50834525,0.9995261,-0.99976486,10,199.63551771220946,8653,77,140.0,0.9258200997725514,141,138,2.7860779268339164,0.9290429742921696,4.055319945933366,1.000129341097362,390.0509097567483,2.227490873018654,392.39383491264584,385.09593365619304,0.01007686,0.4322684,0.91394067,-0.91682607,7,390.0509097567483,0.7839454270433635,0.0049928841181099415,1.1499676071107388,22.749665095005184,24.688571013277397,264.09835394937545,8
200918,26.669214,17.722717,26.308786,17.52388,2.7996862,2.8089395,29.500977,11.159732,54.030247,-15.076818,29.436224,11.006184,53.120705,-15.574868,26.097881,12.192874,52.389286,-18.014381,25.999094,12.146981,52.02074,-19.341688,29.40802,11.130535,52.805977,-15.203232,29.342915,11.004327,52.227867,-14.549935,0.05793825,0.5548943,0.9998829,-0.99990654,2.811103,1.0350313,5.117397,0.5318563,9001,9001,-30.273436,30.99942,10.64951,53.323868,-3.2095218,30.950684,10.530243,52.404907,-2.4419215,30.553904,11.247893,53.079784,-10.492643,-0.9908528,1.4659319,4.316915,-4.3391623,0.053539883,0.55494773,1.9673173,-2.202429,-0.4945297,0.44783032,0.62937284,-1.994061,0.414143443107605,-3.517716407775879,9527,190,138.28571428571428,30.541373744546622,185,90,2.8122178137858076,1.0677571398838792,5.082911291643265,0.8508893040543404,388.88954910638034,128.60521145033871,564.0592345511374,189.8126527509733,0.09838785,0.5889244,0.99962676,-0.99996257,7,388.88954910638034,9652,88,90.81818181818181,10.59861210311976,124,86,2.264560958752545,0.7403895483027008,4.170625340853626,1.0017583062441036,205.66330889034472,42.65053900503391,339.4314143220245,186.36639553703807,0.10144956,0.27080908,0.9312864,-0.9333112,11,205.66330889034472,0.8670123990159482,0.003080097958445549,1.1690989760681987,25.239935784833506,27.279127257876098,291.3822158924304,9
