Q_target Mean,Q_target Std,Q_target Max,Q_target Min,Actor Loss,Critic Loss,Actions Mean,Actions Std,Actions Max,Actions Min,Mid Actions Mean,Mid Actions Std,Mid Actions Max,Mid Actions Min,Latent Actions Mean,Latent Actions Std,Latent Actions Max,Latent Actions Min,Latent Actions Norm Mean,Latent Actions Norm Std,Latent Actions Norm Max,Latent Actions Norm Min,Perturbation Norm Mean,Perturbation Norm Std,Perturbation Norm Max,Perturbation Norm Min,Current_Q Mean,Current_Q Std,Current_Q Max,Current_Q Min,Training Epochs,Eval_critic/Reward,Eval_critic/Return,Eval_critic/Average_Q,Eval_critic/Error Mean,Eval_critic/Error Std,Eval_critic/MSE,Eval_critic/Positive Error Percentage,Eval_critic/Positive Error Mean,Eval_critic/Positive Error Std,Eval_critic/Negative Error Mean,Eval_critic/Negative Error Std,AverageReturn
18.937983,4.237092,26.724033,6.036903,-19.040886,0.17465167,0.18813896,0.5345366,1.0,-1.0,0.1606354,0.52676904,0.9931998,-0.9999999,0.57549477,1.7409737,2.0,-2.0,4.474031,0.39515668,4.8973765,3.186229,0.08205101,0.0077955984,0.08660255,0.05149052,19.106436,4.3495717,26.522045,6.022948,1,188.9387353428301,78.35163239441863,11.707839,-66.64379240995973,33.86921473254775,5588.518773381237,0.05211726384364821,5.635655374113583,3.55512350006949,-70.61792012317339,30.10746469416547,185.53476440728966
34.694595,6.282904,44.658264,12.886853,-35.189556,0.7836436,0.16099668,0.5921215,1.0,-1.0,0.14427428,0.5803354,0.9983481,-1.0,0.5157039,1.8268428,2.0,-2.0,4.6400337,0.299868,4.8989425,2.973543,0.080988005,0.009205454,0.086602546,0.036703482,34.896328,6.234502,44.922928,13.52921,2,219.95186403576704,90.13149355060315,23.09722,-67.03427382887735,37.313696036501334,5885.905779669323,0.08243375858684986,9.521307222858718,5.374620851885938,-73.91199447951459,30.675242804708493,209.77022629135936
49.47394,10.100539,64.48171,3.6011636,-49.665047,1.4417313,0.088971265,0.59762067,1.0,-1.0,0.07280738,0.58749473,0.9962324,-1.0,0.6163028,1.8158997,2.0,-2.0,4.691857,0.2245144,4.8989787,3.9304519,0.0804974,0.008375772,0.08660256,0.050781462,50.125576,10.03321,65.56586,7.1274767,3,192.52496319633696,80.09687440318531,31.623625,-48.47324908155041,31.82266921816842,3362.3381526909907,0.13038793103448276,13.22982895841297,6.360254179512025,-57.72488779634045,22.405558480447365,244.03421054609794
64.79532,12.6218405,86.986305,15.024202,-64.82657,2.0843053,0.12632062,0.59467757,1.0,-1.0,0.11226301,0.5779916,0.9990577,-1.0,0.57858396,1.8607246,2.0,-2.0,4.770126,0.16800673,4.898958,4.1425366,0.081030175,0.0074628945,0.08660256,0.050242607,64.97004,12.672759,87.64876,14.361954,4,222.11719624393783,92.64277304330133,41.56922,-51.07355098828686,37.281283540801596,3998.4017130027823,0.142433234421365,12.892634492081243,6.945265460576177,-61.69769252135838,28.640386533069492,219.61755405244224
80.29863,12.813315,102.63016,37.440334,-80.470024,1.7557962,0.080702916,0.6093997,1.0,-1.0,0.077431485,0.596704,0.99998933,-0.99999946,0.58272266,1.8502402,2.0,-2.0,4.746988,0.20936684,4.8989153,4.076548,0.077309735,0.011065353,0.08660255,0.02798767,80.25845,12.962637,103.63296,39.030075,5,186.0552008177394,77.10879599416504,46.465317,-30.64347998401614,23.79898403903067,1505.4145068208347,0.17543859649122806,13.310324457714666,4.904522021916866,-39.995353269490785,13.53789546982704,202.5746706115091
93.80769,15.59754,115.70616,16.41016,-94.207344,4.840231,0.10446583,0.5938096,1.0,-1.0,0.102313235,0.5783283,0.99932945,-0.999999,0.6887972,1.8117499,2.0,-2.0,4.7445707,0.17414135,4.898973,4.303344,0.08060122,0.008023876,0.08660256,0.046633966,93.7784,16.149193,117.98948,16.323874,6,185.4959356144394,76.37688289055649,52.682945,-23.69394033768704,19.582763952010083,944.8874527260188,0.1982475355969332,11.231548382234015,5.1811702778550766,-32.329887685099216,9.77118103555438,186.85957623679215
108.2905,13.91236,133.47836,52.8776,-109.08347,3.169909,0.06249972,0.61459875,1.0,-1.0,0.056029607,0.5953921,0.99995244,-0.99999964,0.3934888,1.8960494,2.0,-2.0,4.740154,0.17308803,4.8989563,4.295019,0.078216396,0.0118114315,0.08660256,0.022106282,108.34161,13.9433565,134.1545,53.847767,7,183.7896813020128,75.8876846703446,57.360786,-18.526897280787228,18.56747287104922,687.99697166999,0.19315673289183222,12.053192147363552,6.840659903868084,-25.84771212336779,11.773518709623984,182.87529804147766
117.410286,18.262074,142.99284,67.56728,-117.69445,4.4511404,0.08839559,0.58037823,1.0,-1.0,0.0832651,0.5615338,0.99526465,-0.9999959,0.3459151,1.9057556,2.0,-2.0,4.740267,0.19810577,4.8989763,4.048157,0.07878416,0.009563883,0.08660256,0.049514417,117.823044,18.311014,142.93843,66.710976,8,168.33730491649234,70.16027253195487,58.268562,-11.891710340618049,15.7689059701904,390.07117032186864,0.20828402366863905,8.052325855166403,5.866747355608825,-17.138571880914107,13.14713843816788,170.2715496762234
132.17053,20.551466,159.27858,37.334263,-132.79709,4.3437405,0.082560524,0.60457385,1.0,-1.0,0.07183051,0.58775294,0.9704211,-1.0,0.35025108,1.8989192,2.0,-2.0,4.726231,0.1848317,4.8989406,4.05924,0.08023586,0.009450922,0.08660254,0.049675167,131.41573,20.866179,159.22505,33.9785,9,170.53987568410543,70.93138886017249,62.329388,-8.602000986656746,19.909159657406263,470.3690592385367,0.39415204678362575,9.773005291932993,9.947565716207981,-20.55639696326822,15.076490929599245,169.89382422994416
133.81892,31.499165,169.70409,5.4965377,-133.87215,7.13724,0.062975086,0.5801751,1.0,-1.0,0.07172387,0.5725038,0.9999282,-0.99999994,0.39685738,1.8952359,2.0,-2.0,4.739609,0.18054083,4.898971,4.146382,0.07939485,0.008606781,0.08660254,0.047921117,134.63937,31.6725,169.94414,8.453461,10,168.9870009015326,69.42510587756989,63.42853,-5.996573085019596,23.19871229433629,574.1391408793712,0.4161849710982659,16.48819903497289,14.504514091475624,-22.025321526994436,12.431228611071571,172.161776111322
