Q_target Mean,Q_target Std,Q_target Max,Q_target Min,Actor Loss,Critic Loss,Actions Mean,Actions Std,Actions Max,Actions Min,Mid Actions Mean,Mid Actions Std,Mid Actions Max,Mid Actions Min,Latent Actions Mean,Latent Actions Std,Latent Actions Max,Latent Actions Min,Latent Actions Norm Mean,Latent Actions Norm Std,Latent Actions Norm Max,Latent Actions Norm Min,Perturbation Norm Mean,Perturbation Norm Std,Perturbation Norm Max,Perturbation Norm Min,Current_Q Mean,Current_Q Std,Current_Q Max,Current_Q Min,Training Epochs,Eval_critic/Reward,Eval_critic/Return,Eval_critic/Average_Q,Eval_critic/Error Mean,Eval_critic/Error Std,Eval_critic/MSE,Eval_critic/Positive Error Percentage,Eval_critic/Positive Error Mean,Eval_critic/Positive Error Std,Eval_critic/Negative Error Mean,Eval_critic/Negative Error Std,AverageReturn
0.25540322,1.5017643,3.6952846,-3.0277247,-0.82934624,0.77377754,0.41416144,0.6424224,0.9733116,-0.9652329,0.3852863,0.62177616,0.9233116,-0.91523314,0.37838614,1.8890541,2.0,-2.0,6.666889,0.3049585,6.9242573,5.262378,0.12169114,0.002450804,0.12247447,0.10778932,0.15851276,1.439755,3.1494486,-2.8388004,1,-232.2111117513622,-24.24880286632219,-0.06649423,24.182308645929787,0.9639861657871173,585.7133207748396,1.0,24.182308645929787,0.9639861657871173,0,0,-231.72912569801278
1.2666692,3.3118017,9.622893,-5.603648,-1.9970803,1.151496,0.34037298,0.66816396,0.9899415,-0.99901557,0.3141539,0.6440608,0.93994147,-0.9490228,0.4303458,1.8621387,2.0,-2.0,6.615018,0.27320567,6.927792,5.954813,0.118452966,0.004799378,0.12247448,0.10383262,1.3342285,3.1850119,10.353385,-5.4908404,2,-315.1912620594714,-31.3085056840659,1.2957264,32.60423199536436,2.4471746455249606,1069.024607753241,1.0,32.60423199536436,2.4471746455249606,0,0,-316.57624277356774
2.0320568,4.6870956,13.177071,-9.352002,-2.9721868,1.639919,0.22387962,0.6933843,1.0,-1.0,0.20542695,0.6620346,0.9538982,-0.95982486,0.4065983,1.8558339,2.0,-2.0,6.5759063,0.2659854,6.9176183,5.6773076,0.11829266,0.0053194226,0.12247448,0.100665614,2.1627047,4.526591,13.826364,-8.008202,3,-465.79820621497066,-47.2624859586544,2.9254227,50.187908556884494,4.7346091700463875,2541.2426893072866,1.0,50.187908556884494,4.7346091700463875,0,0,-463.93970034964866
3.149327,5.8680634,15.511074,-5.8729377,-3.7076917,1.8017682,0.24588668,0.67094845,0.9995387,-1.0,0.22199062,0.6425704,0.9495387,-0.95938987,0.09735309,1.9058801,2.0,-2.0,6.6068087,0.22881286,6.9261827,5.9397283,0.120414674,0.0033722697,0.122474514,0.10635642,2.872922,5.7757435,12.735843,-6.340277,4,-314.7770954847473,-32.106639658191426,0.95587444,33.06251398347803,1.1276791178499772,1094.4014911005145,1.0,33.06251398347803,1.1276791178499772,0,0,-313.0339966954003
3.0815535,6.946041,17.5722,-6.1816893,-3.4824855,1.6981831,0.18662342,0.69460475,0.99630535,-1.0,0.16349334,0.6695636,0.94630533,-0.95474666,0.06410656,1.914972,2.0,-2.0,6.6336884,0.22115758,6.9280434,6.06015,0.119171254,0.0049851383,0.12247448,0.10044424,2.790957,6.7740045,15.568659,-6.122016,5,-357.36272137635365,-36.264145329623695,4.8405085,41.10465392362403,1.8077790905165505,1692.8606394210092,1.0,41.10465392362403,1.8077790905165505,0,0,-364.4378399199094
4.2345405,7.977584,19.834986,-7.9422255,-4.649579,2.497483,0.030821867,0.6658724,0.9962092,-1.0,0.052211292,0.65612054,0.953017,-0.96021235,-0.22124107,1.881018,2.0,-2.0,6.5514593,0.3528505,6.927665,5.518438,0.1189013,0.004749868,0.122473605,0.10077844,4.2216096,7.9453554,17.917341,-7.533126,6,-321.6538865428219,-32.82306231205357,4.9832525,37.80631446415974,1.5683761770233997,1431.7772171955883,1.0,37.80631446415974,1.5683761770233997,0,0,-321.2383273574716
6.7177324,8.731903,21.450853,-8.222057,-7.5557194,2.1136158,-0.050419968,0.70541006,1.0,-1.0,-0.04452857,0.68510056,0.95809317,-0.9586124,-0.064067714,1.8588666,2.0,-2.0,6.430106,0.4093954,6.9273205,5.2127266,0.11402676,0.008286774,0.122474514,0.08516088,6.7100873,8.738851,21.188282,-7.8284674,7,87.54434141475588,3.515376689486477,9.62999,6.114612500785021,29.634375523247133,915.584698687585,0.643,26.89605461431265,7.135336438920138,-31.31526783254346,13.761905506272399,233.39498928952435
7.5752625,10.676344,28.869349,-8.3611965,-8.555639,3.1792865,-0.03674775,0.67796516,1.0,-0.9988552,-0.045388993,0.6586217,0.9574852,-0.9554669,0.053259946,1.7860922,2.0,-2.0,6.1610017,0.5979979,6.9280577,4.4927335,0.11401181,0.009126811,0.122474484,0.08362273,7.501025,10.9620075,28.357418,-8.8717985,8,705.7419646676177,63.81221522556829,20.665928,-43.14628663056779,66.55732760808628,6291.479908337237,0.4001,28.2580983891597,9.675721632365686,-90.76904783475676,40.66349788217014,1011.3759234407544
11.207761,11.996409,30.617155,-7.888119,-12.184117,3.1612294,0.06380543,0.68889767,1.0,-0.99431294,0.055168483,0.6637158,0.9630197,-0.944313,0.36142585,1.7445301,2.0,-2.0,6.1404877,0.61852634,6.9276304,4.1816425,0.11648788,0.0070516183,0.122474484,0.082470916,11.034013,11.855366,31.213112,-7.449367,9,1569.35037176202,156.82398018655377,36.485744,-120.3382365971048,30.59584912382571,15417.397170908684,0.0345,7.394333812217811,0.7553805198880991,-124.90247655476574,19.123307151115835,1701.0218011237223
14.817763,14.724469,34.502674,-10.297724,-16.222145,2.3557224,0.018899577,0.67225015,1.0,-0.96019655,0.016796686,0.6496213,0.95259494,-0.93405056,0.37286082,1.7063917,2.0,-2.0,6.0031614,0.75605667,6.9221444,3.8725193,0.11514356,0.0074510835,0.122474514,0.09520711,14.756791,14.566557,34.900303,-9.849865,10,1813.5122537355978,185.74290396561102,44.972893,-140.77001359896138,23.293921170317308,20358.803492140734,0.0,0,0,-140.77001359896138,23.293921170317308,1699.3999441404571
