Q_target Mean,Q_target Std,Q_target Max,Q_target Min,Actor Loss,Critic Loss,Actions Mean,Actions Std,Actions Max,Actions Min,Mid Actions Mean,Mid Actions Std,Mid Actions Max,Mid Actions Min,Latent Actions Mean,Latent Actions Std,Latent Actions Max,Latent Actions Min,Latent Actions Norm Mean,Latent Actions Norm Std,Latent Actions Norm Max,Latent Actions Norm Min,Perturbation Norm Mean,Perturbation Norm Std,Perturbation Norm Max,Perturbation Norm Min,Current_Q Mean,Current_Q Std,Current_Q Max,Current_Q Min,Training Epochs,Eval_critic/Reward,Eval_critic/Return,Eval_critic/Average_Q,Eval_critic/Error Mean,Eval_critic/Error Std,Eval_critic/MSE,Eval_critic/Positive Error Percentage,Eval_critic/Positive Error Mean,Eval_critic/Positive Error Std,Eval_critic/Negative Error Mean,Eval_critic/Negative Error Std,AverageReturn
20.942724,5.688078,28.695885,1.472799,-20.796408,1.4455768,-0.09355716,0.8483691,1.0,-1.0,-0.10453605,0.8412195,0.999916,-0.99676657,-0.012895929,1.8856117,2.0,-2.0,6.508537,0.554369,6.927014,1.5607389,0.107010625,0.016157854,0.12247449,0.054015793,20.83231,5.617725,28.269924,0.85497653,1,3903.711409881236,393.794482507892,21.526543,-372.2679387452849,97.1145539009808,148014.65479704968,0.0,0,0,-372.2679387452849,97.1145539009808,4126.560895638703
40.36959,8.776561,52.85623,6.22685,-39.93812,4.7272453,-0.119752735,0.87647176,1.0,-1.0,-0.13030146,0.86596334,1.0,-0.999106,0.0046523684,1.9148386,2.0,-2.0,6.6282935,0.2554917,6.9271846,5.4947343,0.10714908,0.012714534,0.122474514,0.05909935,40.580753,8.174365,52.07865,7.8984876,2,4125.212252172416,421.81080565910304,41.270393,-380.54040991640056,31.17297712139168,145782.75808195298,0.0,0,0,-380.54040991640056,31.17297712139168,4235.913153532032
56.92756,13.159079,72.70699,10.660522,-57.207012,5.4539204,-0.16788468,0.8742433,1.0,-1.0,-0.17227541,0.8609677,0.99992454,-0.9968759,-0.16350807,1.8974448,2.0,-2.0,6.5931916,0.23281544,6.92368,5.6544647,0.104515865,0.01237433,0.122474514,0.054342467,57.103207,13.04323,73.787224,11.34283,3,4077.6978234174107,410.5669375959667,59.23435,-351.33258341715657,68.84772805302015,128174.59382863589,0.0,0,0,-351.33258341715657,68.84772805302015,4278.562633997737
76.57419,11.791572,94.686195,13.673784,-77.50876,6.1156316,-0.06569215,0.8934119,1.0,-1.0,-0.07071036,0.8791561,0.99990106,-0.99437815,0.022208335,1.9166842,2.0,-2.0,6.6360774,0.22920203,6.925267,5.5237794,0.1022765,0.014231273,0.12245316,0.057125386,77.06584,12.040277,94.32223,10.702299,4,4220.901034730845,431.88895459285453,80.255585,-351.63336648746207,28.427789630433637,124454.16365057802,0.0,0,0,-351.63336648746207,28.427789630433637,4187.905747071628
95.057884,13.687788,115.21393,14.829898,-94.75347,6.668518,-0.12656543,0.8923681,1.0,-1.0,-0.12863101,0.87784994,0.9996649,-0.99905354,-0.005602155,1.9027827,2.0,-2.0,6.586317,0.26033062,6.924602,5.710868,0.100966856,0.014845679,0.12246609,0.054811604,95.60708,13.81341,115.09367,16.356157,5,4189.8678113766055,427.4797680811384,96.89699,-330.58278010582717,25.16685835140667,109918.34526177743,0.0,0,0,-330.58278010582717,25.16685835140667,4205.371166181924
108.21775,20.305836,131.3277,16.262575,-110.06737,17.325092,-0.11598526,0.8667544,1.0,-1.0,-0.11922505,0.85246986,0.99987984,-0.9980705,-0.14490902,1.8623953,2.0,-2.0,6.464174,0.29772347,6.9129734,5.318771,0.10302524,0.014235685,0.12247449,0.06101043,109.65022,21.10893,133.71979,15.290653,6,4227.852336434424,430.9864762880523,117.14904,-313.8374395769316,24.51778815779749,99095.06041635487,0.0,0,0,-313.8374395769316,24.51778815779749,4262.54979727229
125.59996,20.12641,152.7071,19.996115,-125.16926,12.691954,-0.10884529,0.88574475,1.0,-1.0,-0.113141134,0.8705507,0.99993277,-0.9976665,-0.07707134,1.883133,2.0,-2.0,6.5238967,0.25362933,6.915503,5.9024887,0.10061369,0.01522402,0.12247449,0.057328586,125.281044,19.92702,149.74802,21.219578,7,4277.6335357347025,435.7960634610881,132.75702,-303.03906750810046,25.66326764738853,92491.27974252056,0.0,0,0,-303.03906750810046,25.66326764738853,4245.543132058583
136.3831,33.984913,172.54747,19.879768,-137.9533,23.66067,-0.08955837,0.87738067,1.0,-1.0,-0.0940159,0.86247367,0.9999473,-0.9970114,-0.048949547,1.8905878,2.0,-2.0,6.5452228,0.28405285,6.92571,5.634877,0.10500632,0.01563693,0.122474514,0.05607624,137.03723,33.860107,173.9028,21.174088,8,4169.092308852399,425.70985756617233,148.49236,-277.21748686018634,34.390817237817146,78032.26333136251,0.0,0,0,-277.21748686018634,34.390817237817146,4271.056154841712
150.16966,38.016422,187.56822,20.884493,-150.95633,17.837887,-0.11240499,0.87302476,1.0,-1.0,-0.11713169,0.85766196,0.99986464,-0.9961258,0.028622156,1.8827072,2.0,-2.0,6.5143547,0.32870978,6.9252243,4.9928617,0.1021184,0.014686812,0.12247451,0.059128467,149.51358,38.042564,186.75336,23.735556,9,4217.297924345571,430.4135820283417,165.65555,-264.75803547987977,22.821439412559705,70617.63544802641,0.0,0,0,-264.75803547987977,22.821439412559705,4327.854369947179
170.45341,26.39012,211.09186,32.82671,-171.73305,43.862,-0.1503468,0.87179166,1.0,-1.0,-0.15412563,0.85436124,0.9997888,-0.9988775,0.037932288,1.8927848,2.0,-2.0,6.551071,0.3038759,6.920846,5.3468776,0.10351285,0.014768905,0.122474425,0.058363937,172.50935,25.395182,205.96146,31.808697,10,3769.570409712576,376.51274207086414,160.96962,-215.54311230230184,71.27156532038339,51538.46928418037,0.0029,8.724818766390516,6.400556992597008,-216.19538088128007,70.33905232835991,4250.353987282001
