replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999999,0.383411,0.5888175,0,0,0.29615968,-0.09990974,0.16451597,0.43503562,-0.54714245,0.18016502,0.26171687,0.8658336,-0.56122416,0.032341786,0.63550794,1.4384705,-1.7438242,0.3461597,0.039580513,0.46003795,0.24788086,2.6896336,1.1019822,7.3158474,0.2186208,7.1671953,5.1182413,55.220596,0.34496197,1.0010005235671997,0,0,4993,231,21.614718614718615,3.8131181390651068,36,13,-0.16111832500366863,0.7012558553691469,1.6573418770084654,-2.230531796175079,-3.48252725862908,3.4843584376091137,8.06134724146088,-10.759446761894516,0.11645847,0.68087476,0.9999956,-0.99996847,231,-3.48252725862908,5.431318851187825,0.009709769859910011,0.029794122092425823,60.67233700538054,66.1431597485207,72.34733906621113,0
999999,0.20081729,0.2069115,0,0,0.35098273,0.34177282,1.842191,5.544759,-4.255902,0.32873315,1.8366636,5.3892117,-4.317645,0.26595083,1.939561,5.8074183,-4.7151895,0.16282138,0.024313545,0.23398797,0.10736104,0.77391326,0.38527972,3.2087312,0.07363939,0.88368195,0.46380103,4.8079443,0.07886361,3.1158206462860107,0,0,9874,253,221.86363636363637,142.51165676550667,804,133,1.3458959259104617,0.7691599836487683,3.4583558134163006,-1.575130084496476,298.6053642894983,166.749188795553,885.9680522323048,26.163155375169605,0.2552388,0.26930204,0.9768981,-0.90263855,22,298.6053642894983,5.194351677782834,0.00847485288977623,0.0392370312474668,55.81434765923768,61.05641122115776,133.40677640074864,1
999999,0.3776533,0.36356956,0,0,2.098728,1.6202496,3.0183601,10.306146,-6.1098657,1.5977782,2.988232,10.62362,-5.8748946,1.6619174,3.0238595,10.307357,-5.931106,0.16117387,0.024557544,0.23493189,0.10854427,0.80783916,0.37296882,2.8767042,0.070619985,0.91794074,0.43686926,3.4636428,0.092631474,18.915937423706055,0,0,14735,282,167.6206896551724,38.21302701968445,284,123,1.5362836945025555,0.823387180766916,3.5283062730059487,-1.3895275111636198,257.51293237851456,53.67917321870573,340.0253152390727,106.72219305121719,0.21730858,0.22646442,0.913813,-0.686744,29,257.51293237851456,5.5492293438874185,0.005213934928178787,0.01796525390818715,73.13257199618965,78.70498052891344,212.11470747878775,2
999999,0.55936277,0.50829446,0,0,17.21113,3.5859907,4.1220098,14.765205,-4.3280234,3.5334332,4.089868,14.704028,-4.20273,3.5374582,4.149634,14.84462,-4.3328,0.1589535,0.022268359,0.23181544,0.10859039,0.80152565,0.3770359,2.4137301,0.089667745,0.91816056,0.4413016,2.9363577,0.097790785,158.31747436523438,0,0,19712,311,171.6206896551724,24.633050118592003,226,133,1.704431471666383,0.7220893487963351,3.5303948510485244,0.8673257900207054,292.51570463736505,26.322500695673224,349.9090656839177,248.91905027856725,0.23103505,0.19875993,0.8684719,-0.65192556,29,292.51570463736505,5.591622427105904,0.0052103023044764996,0.01694802800193429,52.04061857517809,57.6543993325904,269.77098963968456,3
999999,0.72483647,0.70725304,0,0,166.78082,6.270793,5.9455504,19.582338,-5.2530003,6.3430023,5.9382415,19.338545,-4.1920824,6.430789,6.069715,19.68325,-4.658857,0.16097803,0.024117177,0.21695527,0.10339832,0.8325139,0.3683066,2.3947136,0.055020165,0.9500767,0.42880952,2.9158502,0.068744294,1506.26318359375,0,0,24711,341,166.63333333333333,20.300218936969348,219,136,1.7271336084257474,0.7257319250254928,3.5506422710781576,0.8614800686765959,287.79803028401034,21.403976809985235,341.1069201185991,254.28902821372364,0.22758748,0.19641471,0.836251,-0.57753885,30,287.79803028401034,5.1501893238164485,0.007751516066491604,0.02691166801378131,65.00432040495798,70.1891729128547,339.9620752702467,4
999999,2.1116257,2.1647549,0,0,1662.3223,8.192854,7.699687,22.68026,-5.075261,8.277138,7.713877,21.988293,-4.7466283,8.318435,7.7492666,23.685446,-4.7524443,0.16080213,0.021596096,0.22894673,0.10173278,0.8620375,0.3950353,2.384154,0.0131302625,0.987661,0.4598368,2.770518,0.015829578,15037.4853515625,0,0,29651,366,197.6,30.814282402807954,253,149,1.6218103686596375,0.7145916644900612,3.6674799004731664,0.7851170748537618,320.4697288471443,31.191800658412497,375.6911462843715,269.46709772118396,0.21901163,0.197324,0.8557091,-0.62255704,25,320.4697288471443,5.253601083997637,0.006479931063950062,0.026939114090055227,60.19822485931218,65.48524498846382,405.4501062608324,5
999999,3.6400304,3.6303387,0,0,2432.1997,11.870029,10.437228,30.812338,-4.7993455,11.943282,10.487035,32.212776,-4.430951,11.613691,10.621117,30.35209,-5.827812,0.1604217,0.023960292,0.2203643,0.11148028,0.87672013,0.3881276,2.5018387,0.09705753,1.0065188,0.45417383,3.098206,0.11414932,22026.466796875,0,0,34639,388,226.72727272727272,41.37542289614344,315,155,1.3041211784378641,0.8130057726441636,3.7436948574600044,-1.2858638443430594,295.67983809309385,93.26883395792647,428.96938325432643,84.2955997333354,0.20893553,0.20772064,0.89335847,-0.63869274,22,295.67983809309385,6.519508509896696,0.005221477244049311,0.020486559718847275,51.18184024794027,57.727056794799864,463.1796240224503,6
999999,2.4788918,2.6237068,0,0,2446.145,15.101601,11.979891,37.61617,-3.9036725,15.142218,11.910335,37.926983,-3.9038937,14.797708,12.179068,38.11071,-4.0516887,0.16105479,0.021266684,0.22832707,0.112604365,0.85836715,0.40318817,2.577609,0.06493665,0.9807773,0.46850145,3.214221,0.08715968,22026.466796875,0,0,39540,410,222.77272727272728,34.949225271920376,308,169,1.4088758163224568,0.7849452507600598,3.784362566497015,-1.3341432989555233,313.85910799074367,76.03558086529576,432.2117032876201,119.22274940354745,0.19803412,0.2123324,0.8174444,-0.65439516,22,313.85910799074367,5.604116695933044,0.006674367003142834,0.023848815821111202,77.07302771834657,82.70766759710386,545.8892294112593,7
999999,2.8592591,3.060122,0,0,2476.941,17.699062,13.531652,38.042606,-6.9681726,17.58917,13.587253,40.598312,-8.28932,18.07048,13.787851,38.48302,-6.7057443,0.16245294,0.021429999,0.24082573,0.11038364,0.85824144,0.39978766,2.963832,0.043185104,0.97455853,0.46142724,3.4829948,0.050358243,22026.466796875,0,0,44491,431,235.76190476190476,56.161251480005795,411,162,1.2400106011400436,0.8228672173394304,3.7217618007217665,-1.273927068637214,292.3472612497312,104.48238053551597,478.3841441224098,85.1281898982691,0.18328483,0.22493649,0.8195159,-0.6918435,21,292.3472612497312,5.537702549248934,0.009483612608164549,0.034178508911281824,82.97512169741094,88.55648636817932,634.4482210916467,8
999999,3.255571,3.1070735,0,0,2381.7402,23.081123,15.731382,43.52279,-5.034739,23.129295,15.749849,44.41382,-6.2180634,23.189022,15.917862,44.022778,-4.147339,0.15813082,0.021686854,0.22626406,0.10905322,0.8722669,0.38848943,2.3208332,0.10508404,0.99508846,0.44992715,2.8259025,0.11541507,22026.466796875,0,0,49293,451,240.1,58.193556344323895,413,173,1.175410863516517,0.838985752868482,4.2445413999326504,-1.344828010048326,282.2161483303157,131.82708641463947,541.2810286921639,81.84201932732157,0.17464617,0.23010434,0.8185255,-0.77206755,20,282.2161483303157,5.502987640909851,0.005042609293013811,0.01730356179177761,55.00114135770127,60.526475169695914,694.9779098909348,9
